date,open,high
2015-09-20,3.9174,3.993
2015-09-21,,
2015-09-22,4.0474,4.1383
2015-09-23,4.1738,4.2411
2015-09-24,3.9335,4.0019
2015-09-27,3.9713,4.0368
2015-09-28,4.1038,4.1443
2015-09-29,4.0549,4.06
2015-09-30,3.9455,3.9931
2015-10-01,3.9993,4.0373
2015-10-04,3.9263,3.9449
2015-10-05,3.9109,3.9377
2015-10-06,3.8504,3.8529
2015-10-07,3.8794,3.9037
2015-10-08,3.7808,3.7832
2015-10-11,3.7615,3.7635
2015-10-12,3.76,3.8463
2015-10-13,3.8888,3.8901
2015-10-14,3.8067,3.8691
2015-10-15,3.7933,3.8561
2015-10-18,3.9146,3.9272
2015-10-19,3.8863,3.8883
2015-10-20,3.873,3.9603
2015-10-21,3.9358,3.9583
2015-10-22,3.9025,3.9245
2015-10-26,3.8713,3.8938
2015-10-27,3.9037,3.9272
2015-10-28,3.8839,3.9047
2015-10-29,3.8963,3.9525
2015-10-30,3.8441,3.884
2015-11-02,3.8386,3.8537
2015-11-03,3.8706,3.8706
2015-11-04,3.7676,3.8103
2015-11-05,3.7935,3.8127
2015-11-06,3.7785,3.8368
2015-11-09,3.7765,3.8002
2015-11-10,3.7977,3.8186
2015-11-11,3.745,3.7609
2015-11-12,3.7634,3.8198
2015-11-13,3.7668,3.8225
2015-11-16,3.8622,3.8622
2015-11-17,3.8251,3.8261
2015-11-18,3.8076,3.8091
2015-11-19,3.7677,3.768
2015-11-20,3.7616,3.7616
2015-11-23,3.7002,3.734
2015-11-24,3.7287,3.7404
2015-11-25,3.6956,3.8013
2015-11-26,3.7405,3.7635
2015-11-27,3.7396,3.7657
2015-11-30,3.8414,3.9105
2015-12-01,3.8671,3.8989
2015-12-02,3.8501,3.8607
2015-12-03,3.8322,3.8322
2015-12-04,3.7562,3.7834
2015-12-07,3.755,3.7716
2015-12-08,3.7599,3.8155
2015-12-09,3.8152,3.8163
2015-12-10,3.7436,3.7799
2015-12-11,3.8077,3.884
2015-12-14,3.868,3.9188
2015-12-15,3.8835,3.8895
2015-12-16,3.9065,3.9598
2015-12-17,3.8927,3.9124
2015-12-18,3.8757,3.9327
2015-12-21,3.9767,4.0353
2015-12-22,4.0118,4.0129
2015-12-23,3.9842,3.9927
2015-12-24,3.9409,3.9416
2015-12-25,3.9128,3.9128
2015-12-28,3.9098,3.959
2015-12-29,3.8554,3.8658
2015-12-30,3.8641,3.9992
2015-12-31,3.9566,3.96
2016-01-01,3.95,3.95
2016-01-04,3.9605,4.0594
2016-01-05,4.0371,4.0531
2016-01-06,4.0271,4.0505
2016-01-07,4.0209,4.0687
2016-01-08,4.0417,4.0434
2016-01-11,4.0201,4.0469
2016-01-12,4.0503,4.0519
2016-01-13,4.0251,4.0262
2016-01-14,4.0144,4.0368
2016-01-15,4.0059,4.0554
2016-01-18,4.0429,4.0483
2016-01-19,4.0524,4.0557
2016-01-20,4.0584,4.1094
2016-01-21,4.1016,4.1669
2016-01-22,4.1538,4.1542
2016-01-25,4.0924,4.0929
2016-01-26,4.0872,4.1175
2016-01-27,4.0684,4.0689
2016-01-28,4.1059,4.1188
2016-01-29,4.0671,4.091
2016-02-01,3.9942,4.0169
2016-02-02,3.9586,4.014
2016-02-03,3.9854,3.9881
2016-02-04,3.8921,3.8943
2016-02-05,3.8865,3.921
2016-02-08,3.8945,3.9009
2016-02-09,3.8935,3.897
2016-02-10,3.8825,3.9372
2016-02-11,3.9267,3.9764
2016-02-12,3.9881,3.9984
2016-02-15,4.0084,4.0084
2016-02-16,3.9953,4.06
2016-02-17,4.0645,4.0675
2016-02-18,3.9806,4.025
2016-02-19,4.0241,4.061
2016-02-22,4.0275,4.0335
2016-02-23,3.9436,3.9747
2016-02-24,3.953,4.0039
2016-02-25,3.9551,3.9555
2016-02-26,3.9523,3.9838
2016-02-29,3.9932,3.9941
2016-03-01,4.0124,4.0141
2016-03-02,3.9225,3.9369
2016-03-03,3.8898,3.89
2016-03-04,3.7965,3.7972
2016-03-07,3.7543,3.7806
2016-03-08,3.7819,3.7978
2016-03-09,3.7523,3.7538
2016-03-10,3.6776,3.7049
2016-03-11,3.6142,3.6623
2016-03-14,3.5786,3.6357
2016-03-15,3.6599,3.7505
2016-03-16,3.764,3.847
2016-03-17,3.7389,3.7399
2016-03-18,3.6203,3.6662
2016-03-21,3.6199,3.6439
2016-03-22,3.6125,3.6471
2016-03-23,3.5784,3.6719
2016-03-24,3.6803,3.7158
2016-03-25,3.6772,3.6827
2016-03-27,3.6539,3.6539
2016-03-28,3.6406,3.6718
2016-03-29,3.6342,3.6428
2016-03-30,3.5984,3.627
2016-03-31,3.5871,3.6171
2016-04-03,3.5486,3.6026
2016-04-04,3.618,3.6695
2016-04-05,3.6731,3.7049
2016-04-06,3.6361,3.7047
2016-04-07,3.6824,3.6824
2016-04-10,3.5841,3.5877
2016-04-11,3.4873,3.5572
2016-04-12,3.4844,3.5559
2016-04-13,3.4929,3.5202
2016-04-14,3.4721,3.54
2016-04-17,3.5241,3.6014
2016-04-18,3.6083,3.6122
2016-04-19,3.5244,3.563
2016-04-20,3.5245,3.536
2016-04-21,3.5241,3.5962
2016-04-24,3.5599,3.5657
2016-04-25,3.5498,3.5523
2016-04-26,3.5214,3.5399
2016-04-27,3.5204,3.5236
2016-04-28,3.4801,3.4921
2016-05-01,3.4314,3.5038
2016-05-02,3.4969,3.5771
2016-05-03,3.555,3.5682
2016-05-04,3.5452,3.5462
2016-05-05,3.5345,3.5686
2016-05-08,3.5045,3.6641
2016-05-09,3.5139,3.5155
2016-05-10,3.4704,3.476
2016-05-11,3.4481,3.5004
2016-05-12,3.4771,3.5166
2016-05-15,3.5279,3.5294
2016-05-16,3.4956,3.5215
2016-05-17,3.4793,3.5485
2016-05-18,3.5576,3.6128
2016-05-19,3.533,3.5612
2016-05-22,3.5375,3.573
2016-05-23,3.5663,3.5684
2016-05-24,3.5599,3.6178
2016-05-25,3.5779,3.595
2016-05-26,3.5552,3.6242
2016-05-29,3.5816,3.6123
2016-05-30,3.5667,3.6091
2016-05-31,3.5844,3.6314
2016-06-01,3.5911,3.6056
2016-06-02,3.5796,3.59
2016-06-05,3.5298,3.5298
2016-06-06,3.4837,3.5095
2016-06-07,3.4371,3.4387
2016-06-08,3.3575,3.3937
2016-06-09,3.3962,3.4395
2016-06-12,3.3983,3.4623
2016-06-13,3.4779,3.5103
2016-06-14,3.4554,3.4913
2016-06-15,3.47,3.5046
2016-06-16,3.4616,3.4745
2016-06-19,3.4141,3.4142
2016-06-20,3.3904,3.4039
2016-06-21,3.4126,3.4126
2016-06-22,3.3744,3.3756
2016-06-23,3.3358,3.4432
2016-06-26,3.3677,3.4071
2016-06-27,3.3877,3.3926
2016-06-28,3.3013,3.303
2016-06-29,3.2365,3.2447
2016-06-30,3.2104,3.244
2016-07-03,3.2332,3.2519
2016-07-04,3.2885,3.2953
2016-07-05,3.2966,3.3346
2016-07-06,3.3269,3.3481
2016-07-07,3.3613,3.3631
2016-07-10,3.2952,3.3148
2016-07-11,3.3058,3.3089
2016-07-12,3.2927,3.304
2016-07-13,3.2612,3.2649
2016-07-14,3.2488,3.2745
2016-07-17,3.2703,3.2809
2016-07-18,3.2481,3.2804
2016-07-19,3.2481,3.2583
2016-07-20,3.2507,3.2659
2016-07-21,3.2673,3.2896
2016-07-24,3.2515,3.286
2016-07-25,3.2834,3.2886
2016-07-26,3.2731,3.2867
2016-07-27,3.2583,3.2768
2016-07-28,3.2826,3.2886
2016-07-31,3.2468,3.2663
2016-08-01,3.2569,3.2679
2016-08-02,3.2542,3.2882
2016-08-03,3.2346,3.2381
2016-08-04,3.1863,3.204
2016-08-07,3.1601,3.1858
2016-08-08,3.1673,3.1698
2016-08-09,3.1429,3.1453
2016-08-10,3.1263,3.15
2016-08-11,3.1396,3.1665
2016-08-14,3.1899,3.1917
2016-08-15,3.1851,3.1899
2016-08-16,3.1977,3.2314
2016-08-17,3.2049,3.2299
2016-08-18,3.2381,3.2441
2016-08-21,3.2056,3.2236
2016-08-22,3.1988,3.2157
2016-08-23,3.2352,3.2474
2016-08-24,3.223,3.239
2016-08-25,3.2286,3.2327
2016-08-28,3.2638,3.2868
2016-08-29,3.2297,3.2614
2016-08-30,3.2369,3.2472
2016-08-31,3.2262,3.26
2016-09-01,3.2497,3.268
2016-09-04,3.2558,3.2786
2016-09-05,3.2671,3.2806
2016-09-06,3.1959,3.213
2016-09-07,3.1906,3.2142
2016-09-08,3.2141,3.276
2016-09-11,3.2717,3.303
2016-09-12,3.2433,3.316
2016-09-13,3.312,3.3438
2016-09-14,3.343,3.3644
2016-09-15,3.2999,3.3172
2016-09-18,3.2652,3.2756
2016-09-19,3.2711,3.2721
2016-09-20,3.2562,3.2589
2016-09-21,3.2095,3.2155
2016-09-22,3.2191,3.2313
2016-09-25,3.2436,3.25
2016-09-26,3.2416,3.2455
2016-09-27,3.2328,3.2531
2016-09-28,3.2179,3.2343
2016-09-29,3.259,3.2594
2016-10-02,3.2608,3.2612
2016-10-03,3.2088,3.2332
2016-10-04,3.2568,3.2594
2016-10-05,3.2187,3.242
2016-10-06,3.2269,3.2387
2016-10-09,3.2216,3.2216
2016-10-10,3.203,3.2241
2016-10-11,3.1958,3.2009
2016-10-12,3.2008,3.2162
2016-10-13,3.1774,3.1963
2016-10-16,3.2039,3.2039
2016-10-17,3.2039,3.2046
2016-10-18,3.1831,3.1952
2016-10-19,3.1668,3.1691
2016-10-20,3.1356,3.164
2016-10-23,3.1454,3.1509
2016-10-24,3.1244,3.1339
2016-10-25,3.1104,3.133
2016-10-26,3.1392,3.1593
2016-10-27,3.1618,3.1926
2016-10-31,3.2031,3.2047
2016-11-01,3.1979,3.2301
2016-11-02,3.2354,3.2414
2016-11-03,3.2524,3.2525
2016-11-04,3.2584,3.2604
2016-11-07,3.2323,3.2414
2016-11-08,3.2008,3.2126
2016-11-09,3.1676,3.2451
2016-11-10,3.2329,3.3853
2016-11-11,3.3948,3.4941
2016-11-14,3.3917,3.4731
2016-11-15,3.4393,3.4442
2016-11-16,3.4418,3.4442
2016-11-17,3.4503,3.4516
2016-11-18,3.4312,3.4371
2016-11-21,3.3832,3.3832
2016-11-22,3.3875,3.3875
2016-11-23,3.3627,3.4116
2016-11-24,3.4307,3.4377
2016-11-25,3.3906,3.4624
2016-11-28,3.421,3.4222
2016-11-29,3.4068,3.4099
2016-11-30,3.4538,3.454
2016-12-01,3.4042,3.4764
2016-12-02,3.5763,3.5773
2016-12-05,3.4747,3.5043
2016-12-06,3.4201,3.4614
2016-12-07,3.4065,3.4077
2016-12-08,3.3815,3.4145
2016-12-09,3.3744,3.408
2016-12-12,3.3777,3.4056
2016-12-13,3.3371,3.3642
2016-12-14,3.3339,3.3471
2016-12-15,3.3689,3.4066
2016-12-16,3.3677,3.405
2016-12-19,3.3924,3.4011
2016-12-20,3.3632,3.3768
2016-12-21,3.3533,3.3573
2016-12-22,3.3255,3.346
2016-12-23,3.2859,3.2893
2016-12-26,3.2695,3.2728
2016-12-27,3.2698,3.2864
2016-12-28,3.2696,3.2938
2016-12-29,3.2843,3.2843
2016-12-30,3.2526,3.2551
2017-01-02,3.2532,3.2797
2017-01-03,3.2841,3.2897
2017-01-04,3.2635,3.2643
2017-01-05,3.2149,3.2276
2017-01-06,3.1975,3.2118
2017-01-09,3.2224,3.227
2017-01-10,3.1931,3.197
2017-01-11,3.1944,3.2225
2017-01-12,3.196,3.1972
2017-01-13,3.1864,3.2192
2017-01-16,3.2198,3.2308
2017-01-17,3.2399,3.2413
2017-01-18,3.2099,3.2278
2017-01-19,3.2303,3.2334
2017-01-20,3.1929,3.1983
2017-01-23,3.1689,3.1716
2017-01-24,3.1615,3.1711
2017-01-25,3.1687,3.1709
2017-01-26,3.1689,3.1878
2017-01-27,3.1757,3.1798
2017-01-30,3.1387,3.1512
2017-01-31,3.1252,3.1353
2017-02-01,3.1479,3.1603
2017-02-02,3.1281,3.1299
2017-02-03,3.1222,3.1356
2017-02-06,3.116,3.1239
2017-02-07,3.1148,3.1333
2017-02-08,3.1167,3.1268
2017-02-09,3.1161,3.1251
2017-02-10,3.1286,3.1293
2017-02-13,3.1158,3.121
2017-02-14,3.11,3.1152
2017-02-15,3.0835,3.0897
2017-02-16,3.056,3.0581
2017-02-17,3.0853,3.1055
2017-02-20,3.1035,3.1036
2017-02-21,3.0855,3.102
2017-02-22,3.0941,3.0967
2017-02-23,3.0624,3.072
2017-02-24,3.0601,3.1039
2017-02-27,3.1095,3.1119
2017-02-28,3.1075,3.1087
2017-03-01,3.1081,3.1169
2017-03-02,3.0895,3.1256
2017-03-03,3.1552,3.1571
2017-03-06,3.1153,3.1204
2017-03-07,3.1374,3.1385
2017-03-08,3.1184,3.1519
2017-03-09,3.1614,3.1827
2017-03-10,3.1914,3.194
2017-03-13,3.1382,3.1576
2017-03-14,3.1522,3.1664
2017-03-15,3.1635,3.178
2017-03-16,3.1022,3.1172
2017-03-17,3.1192,3.1206
2017-03-20,3.0918,3.1135
2017-03-21,3.0709,3.0907
2017-03-22,3.0867,3.1041
2017-03-23,3.0826,3.1321
2017-03-24,3.1382,3.1469
2017-03-26,3.1063,3.1334
2017-03-27,3.1217,3.1348
2017-03-28,3.1371,3.1411
2017-03-29,3.122,3.1335
2017-03-30,3.1476,3.1747
2017-04-02,3.1203,3.1315
2017-04-03,3.1133,3.1358
2017-04-04,3.0931,3.0972
2017-04-05,3.12,3.125
2017-04-06,3.1415,3.1436
2017-04-09,3.146,3.1525
2017-04-10,3.1283,3.1518
2017-04-11,3.1369,3.1504
2017-04-12,3.1236,3.1357
2017-04-13,3.1437,3.1441
2017-04-16,3.1402,3.1447
2017-04-17,3.1402,3.1402
2017-04-18,3.1065,3.1391
2017-04-19,3.1485,3.1504
2017-04-20,3.147,3.1545
2017-04-23,3.1468,3.1485
2017-04-24,3.1235,3.1633
2017-04-25,3.1471,3.1898
2017-04-26,3.171,3.1879
2017-04-27,3.1775,3.2087
2017-04-30,3.1733,3.1754
2017-05-01,3.1751,3.1875
2017-05-02,3.15,3.1591
2017-05-03,3.1625,3.1839
2017-05-04,3.1849,3.1907
2017-05-07,3.1665,3.1958
2017-05-08,3.1965,3.1976
2017-05-09,3.1889,3.1895
2017-05-10,3.166,3.1669
2017-05-11,3.1388,3.1505
2017-05-14,3.1241,3.1245
2017-05-15,3.1047,3.1089
2017-05-16,3.0957,3.1118
2017-05-17,3.1357,3.4052
2017-05-18,3.3688,3.3694
2017-05-21,3.2559,3.3047
2017-05-22,3.2655,3.2765
2017-05-23,3.2652,3.275
2017-05-24,3.274,3.2886
2017-05-25,3.2735,3.29
2017-05-28,3.2581,3.2729
2017-05-29,3.2552,3.2675
2017-05-30,3.2563,3.2585
2017-05-31,3.2252,3.237
2017-06-01,3.2491,3.25
2017-06-04,3.2469,3.2919
2017-06-05,3.2926,3.299
2017-06-06,3.276,3.283
2017-06-07,3.2653,3.2868
2017-06-08,3.2598,3.2794
2017-06-11,3.2937,3.3098
2017-06-12,3.3167,3.3313
2017-06-13,3.311,3.3152
2017-06-14,3.2727,3.2828
2017-06-15,3.2756,3.2938
2017-06-18,3.2893,3.3118
2017-06-19,3.281,3.3194
2017-06-20,3.322,3.3275
2017-06-21,3.3333,3.344
2017-06-22,3.3382,3.3418
2017-06-25,3.3397,3.3424
2017-06-26,3.2949,3.3242
2017-06-27,3.312,3.313
2017-06-28,3.2798,3.302
2017-06-29,3.3028,3.3116
2017-07-02,3.2968,3.3198
2017-07-03,3.297,3.3098
2017-07-04,3.2779,3.329
2017-07-05,3.2835,3.3155
2017-07-06,3.2972,3.2984
2017-07-09,3.2789,3.3
2017-07-10,,
2017-07-11,3.2531,3.2538
2017-07-12,3.2072,3.2168
2017-07-13,3.2065,3.2106
2017-07-16,3.1815,3.1853
2017-07-17,3.1543,3.182
2017-07-18,3.1528,3.1606
2017-07-19,3.1498,3.1528
2017-07-20,3.0947,3.1258
2017-07-23,3.1395,3.1493
2017-07-24,3.1427,3.1652
2017-07-25,3.1692,3.174
2017-07-26,3.134,3.1574
2017-07-27,3.1525,3.1565
2017-07-30,3.1304,3.1414
2017-07-31,3.1257,3.1268
2017-08-01,3.1261,3.1343
2017-08-02,3.0998,3.1252
2017-08-03,3.1115,3.1273
2017-08-06,3.1162,3.1308
2017-08-07,3.1243,3.1344
2017-08-08,3.1262,3.148
2017-08-09,3.1542,3.159
2017-08-10,3.1737,3.1753
2017-08-13,3.1888,3.2027
2017-08-14,3.187,3.2018
2017-08-15,3.1677,3.1747
2017-08-16,3.1285,3.1642
2017-08-17,3.1734,3.1743
2017-08-20,3.1449,3.1493
2017-08-21,3.1628,3.1635
2017-08-22,3.1606,3.1666
2017-08-23,3.1392,3.1443
2017-08-24,3.1431,3.1498
2017-08-27,3.1558,3.16
2017-08-28,3.1657,3.1742
2017-08-29,3.1643,3.1696
2017-08-30,3.1589,3.166
2017-08-31,3.1265,3.1467
2017-09-03,3.1358,3.1435
2017-09-04,3.1392,3.1406
2017-09-05,3.1156,3.1174
2017-09-06,3.0975,3.107
2017-09-07,3.0978,3.0991
2017-09-10,3.0885,3.099
2017-09-11,3.1015,3.1216
2017-09-12,3.1238,3.1378
2017-09-13,3.1326,3.1437
2017-09-14,3.1162,3.1296
2017-09-17,3.112,3.1302
2017-09-18,3.1314,3.1357
2017-09-19,3.1331,3.1359
2017-09-20,3.1308,3.1389
2017-09-21,3.1328,3.138
2017-09-24,3.1172,3.1501
2017-09-25,3.1573,3.1709
2017-09-26,3.1659,3.1976
2017-09-27,3.1915,3.1947
2017-09-28,3.1712,3.1882
2017-10-01,3.1622,3.1711
2017-10-02,3.1533,3.1615
2017-10-03,3.141,3.1432
2017-10-04,3.1334,3.1376
2017-10-05,3.1523,3.1708
2017-10-08,3.1233,3.1866
2017-10-09,3.1833,3.1874
2017-10-10,3.1779,3.1784
2017-10-11,3.1696,3.1701
2017-10-12,3.1692,3.1777
2017-10-15,3.1435,3.1668
2017-10-16,3.1668,3.1801
2017-10-17,3.1542,3.1784
2017-10-18,3.17,3.1775
2017-10-19,3.1627,3.1922
2017-10-22,3.1922,3.2144
2017-10-23,3.2366,3.2626
2017-10-24,3.2154,3.2505
2017-10-25,3.2293,3.2599
2017-10-26,3.2613,3.2968
2017-10-30,3.2613,3.2968
2017-10-31,3.2872,3.2882
2017-11-01,3.2695,3.2857
2017-11-02,3.2658,3.267
2017-11-03,3.2664,3.3315
2017-11-06,3.2664,3.3315
2017-11-07,3.248,3.286
2017-11-08,3.2699,3.274
2017-11-09,3.2513,3.2651
2017-11-10,3.2487,3.2709
2017-11-13,3.2729,3.2957
2017-11-14,3.2781,3.3028
2017-11-15,3.3099,3.3132
2017-11-16,,
2017-11-17,,
2017-11-20,3.2524,3.2729
2017-11-21,3.254,3.264
2017-11-22,3.2574,3.2635
2017-11-23,3.2227,3.2414
2017-11-24,3.2205,3.2343
2017-11-27,3.2315,3.2323
2017-11-28,3.2264,3.2298
2017-11-29,3.2115,3.2297
2017-11-30,3.2449,3.2858
2017-12-01,3.2713,3.2797
2017-12-04,3.2531,3.26
2017-12-05,3.2426,3.2441
2017-12-06,3.2404,3.245
2017-12-07,3.2339,3.3161
2017-12-08,3.2892,3.3086
2017-12-11,3.2859,3.2952
2017-12-12,3.3034,3.3307
2017-12-13,3.3045,3.3193
2017-12-14,3.3086,3.3444
2017-12-15,3.3404,3.3412
2017-12-18,3.3404,3.3412
2017-12-19,3.2905,3.305
2017-12-20,3.2886,3.2983
2017-12-21,3.2943,3.3143
2017-12-22,3.3069,3.3281
2017-12-25,3.3355,3.3364
2017-12-26,3.3355,3.3361
2017-12-27,3.3097,3.3114
2017-12-28,3.3135,3.3161
2017-12-29,3.311,3.3122
2018-01-01,3.3075,3.3117
2018-01-02,3.3108,3.3127
2018-01-03,3.2574,3.2638
2018-01-04,3.2356,3.241
2018-01-05,3.2328,3.2479
2018-01-08,3.2328,3.2479
2018-01-09,3.2392,3.2535
2018-01-10,3.2466,3.2539
2018-01-11,3.2265,3.2365
2018-01-12,3.2142,3.2287
2018-01-15,3.1773,3.2056
2018-01-16,3.2132,3.2358
2018-01-17,3.2228,3.2374
2018-01-18,3.2224,3.2233
2018-01-19,3.2048,3.2127
2018-01-22,3.1912,3.2063
2018-01-23,3.2007,3.2364
2018-01-24,3.2337,3.2382
2018-01-25,3.1449,3.1462
