Date,mdm_14_ema
2011-06-05,0.00797590460537
2011-06-06,0.00941911732465
2011-06-07,0.0081632350147
2011-06-08,0.00707480367941
2011-06-09,0.00613149652215
2011-06-12,0.00531396365253
2011-06-13,0.00524543516553
2011-06-14,0.00454604381012
2011-06-15,0.00393990463544
2011-06-16,0.00413458401738
2011-06-19,0.0035833061484
2011-06-20,0.00417219866194
2011-06-21,0.00361590550702
2011-06-22,0.00313378477275
2011-06-23,0.00271594680305
2011-06-26,0.00235382056264
2011-06-27,0.00391997782096
2011-06-28,0.0049573141115
2011-06-29,0.00557633889663
2011-06-30,0.00560616037708
2011-07-03,0.0048586723268
2011-07-04,0.0042108493499
2011-07-05,0.00364940276991
2011-07-06,0.00418948240059
2011-07-07,0.00407088474718
2011-07-10,0.00352810011422
2011-07-11,0.00305768676566
2011-07-12,0.00363666186357
2011-07-13,0.00315177361509
2011-07-14,0.00273153713308
2011-07-17,0.002367332182
2011-07-18,0.0028250212244
2011-07-19,0.00271501839448
2011-07-20,0.00380634927522
2011-07-21,0.00371216937186
2011-07-24,0.00477721345561
2011-07-25,0.00559358499486
2011-07-26,0.00484777366221
2011-07-27,0.00420140384058
2011-07-28,0.00418788332851
2011-07-31,0.00409616555137
2011-08-01,0.00355001014452
2011-08-02,0.00307667545859
2011-08-03,0.00266645206411
2011-08-04,0.00231092512223
2011-08-07,0.0020028017726
2011-08-08,0.00173576153625
2011-08-09,0.00457099333142
2011-08-10,0.00396152755389
2011-08-11,0.00529999054671
2011-08-14,0.00652665847381
2011-08-15,0.00802977067731
2011-08-16,0.006959134587
2011-08-17,0.0060312499754
2011-08-18,0.00522708331201
2011-08-21,0.00453013887041
2011-08-22,0.00392612035436
2011-08-23,0.00345597097377
2011-08-24,0.00299517484394
2011-08-25,0.00259581819808
2011-08-28,0.00331637577167
2011-08-29,0.00420752566878
2011-08-30,0.00364652224628
2011-08-31,0.00316031928011
2011-09-01,0.00273894337609
2011-09-04,0.00237375092595
2011-09-05,0.00205725080249
2011-09-06,0.00178295069549
2011-09-07,0.00183855726942
2011-09-08,0.00159341630017
2011-09-11,0.00138096079348
2011-09-12,0.00119683268768
2011-09-13,0.00103725499599
2011-09-14,0.00208562099652
2011-09-15,0.00180753819699
2011-09-18,0.00156653310406
2011-09-19,0.00135766202352
2011-09-20,0.00117664042038
2011-09-21,0.001019755031
2011-09-22,0.00088378769353
2011-09-25,0.00677928266773
2011-09-26,0.00831537831203
2011-09-27,0.00720666120376
2011-09-28,0.00624577304326
2011-09-29,0.00541300330416
2011-10-02,0.00469126953027
2011-10-03,0.00406576692623
2011-10-04,0.0094036646694
2011-10-05,0.0120831760468
2011-10-06,0.0167920859072
2011-10-09,0.0168464744529
2011-10-10,0.0146002778592
2011-10-11,0.0126535741447
2011-10-12,0.0130997642587
2011-10-13,0.0136597956909
2011-10-16,0.0118384895988
2011-10-17,0.0102600243189
2011-10-18,0.0103453544097
2011-10-19,0.00896597382177
2011-10-20,0.00797051064553
2011-10-23,0.00873444255946
2011-10-24,0.0092498502182
2011-10-25,0.00801653685577
2011-10-26,0.0108409986083
2011-10-27,0.0136088654606
2011-10-31,0.0141410167325
2011-11-01,0.0122555478348
2011-11-02,0.0106214747902
2011-11-03,0.0105519448182
2011-11-04,0.0091450188424
2011-11-07,0.00792568299675
2011-11-08,0.00772225859718
2011-11-09,0.00669262411756
2011-11-10,0.00580027423522
2011-11-11,0.00629357100385
2011-11-14,0.00586776153667
2011-11-15,0.00508539333178
2011-11-16,0.00440734088755
2011-11-17,0.00381969543587
2011-11-18,0.00331040271109
2011-11-21,0.00286901568294
2011-11-22,0.00248648025855
2011-11-23,0.00215494955741
2011-11-24,0.00186762294976
2011-11-25,0.00161860655646
2011-11-28,0.00484279234893
2011-11-29,0.00646375336907
2011-11-30,0.0103885862532
2011-12-01,0.0105367747528
2011-12-02,0.0114385381191
2011-12-05,0.00991339970319
2011-12-06,0.0085916130761
2011-12-07,0.00744606466595
2011-12-08,0.00645325604383
2011-12-09,0.00559282190465
2011-12-12,0.00484711231736
2011-12-13,0.00420083067505
2011-12-14,0.00364071991837
2011-12-15,0.00428862392926
2011-12-16,0.00543680740536
2011-12-19,0.00471189975131
2011-12-20,0.00469697978447
2011-12-21,0.00407071581321
2011-12-22,0.00352795370478
2011-12-23,0.00517755987747
2011-12-26,0.00448721856048
2011-12-27,0.00668892275241
2011-12-28,0.00579706638543
2011-12-29,0.0050241242007
2011-12-30,0.00646090764061
2012-01-02,0.00559945328853
2012-01-03,0.00806619285006
2012-01-04,0.00916403380338
2012-01-05,0.0079421626296
2012-01-06,0.00688320761232
2012-01-09,0.00596544659734
2012-01-10,0.0109167203844
2012-01-11,0.00946115766645
2012-01-12,0.0102530033109
2012-01-13,0.0107526028695
2012-01-16,0.00931892248687
2012-01-17,0.00994306615529
2012-01-18,0.00861732400125
2012-01-19,0.00892168080108
2012-01-20,0.00773212336094
2012-01-23,0.00838117357948
2012-01-24,0.00726368376888
2012-01-25,0.00788185926636
2012-01-26,0.00843094469752
2012-01-27,0.00730681873785
2012-01-30,0.00633257623947
2012-01-31,0.00595489940754
2012-02-01,0.00516091281987
2012-02-02,0.00577945777722
2012-02-03,0.00583553007359
2012-02-06,0.00552412606378
2012-02-07,0.00478757592194
2012-02-08,0.00496256579901
2012-02-09,0.00488755702581
2012-02-10,0.0042358827557
2012-02-13,0.00405776505494
2012-02-14,0.00351672971428
2012-02-15,0.00304783241905
2012-02-16,0.00264145476317
2012-02-17,0.00440926079475
2012-02-20,0.00382135935545
2012-02-21,0.00331184477472
2012-02-22,0.00352359880476
2012-02-23,0.00513378563079
2012-02-24,0.00444928088002
2012-02-27,0.00385604342935
2012-02-28,0.00451523763877
2012-02-29,0.0039132059536
2012-03-01,0.00339144515979
2012-03-02,0.00293925247182
2012-03-05,0.00254735214224
2012-03-06,0.00220770518994
2012-03-07,0.00503334449795
2012-03-08,0.00436223189822
2012-03-09,0.00378060097846
2012-03-12,0.003276520848
2012-03-13,0.0028396514016
2012-03-14,0.00284769788139
2012-03-15,0.00272133816387
2012-03-16,0.00310515974202
2012-03-19,0.00269113844308
2012-03-20,0.00233231998401
2012-03-21,0.00271467731947
2012-03-22,0.00235272034354
2012-03-23,0.00317235763107
2012-03-25,0.00442937661359
2012-03-26,0.00383879306511
2012-03-27,0.00352695398977
2012-03-28,0.0030566934578
2012-03-29,0.00311580099676
2012-04-01,0.00270036086386
2012-04-02,0.00314031274868
2012-04-03,0.00272160438219
2012-04-04,0.00235872379789
2012-04-05,0.00204422729151
2012-04-08,0.00177166365264
2012-04-09,0.00473544183229
2012-04-10,0.00410404958798
2012-04-11,0.00355684297625
2012-04-12,0.00417593057942
2012-04-15,0.0036191398355
2012-04-16,0.00313658785743
2012-04-17,0.00271837614311
2012-04-18,0.00235592599069
2012-04-19,0.00204180252527
