Date,cr
2011-03-30,-0.820810386664
2011-03-31,-1.00188879696
2011-04-03,-1.20529122986
2011-04-04,-1.18710085858
2011-04-05,-1.23128885905
2011-04-06,-1.2361589442
2011-04-07,-1.33310564582
2011-04-10,-1.34640799556
2011-04-11,-1.27293663099
2011-04-12,-1.22989755953
2011-04-13,-1.21193744656
2011-04-14,-1.28894419644
2011-04-17,-1.35129407247
2011-04-18,-1.35294716686
2011-04-19,-1.50081100822
2011-04-20,-1.51166470045
2011-04-21,-1.5884549651
2011-04-24,-1.62748632421
2011-04-25,-1.55439449997
2011-04-26,-1.57646233652
2011-04-27,-1.36938757914
2011-04-28,-1.32834599171
2011-05-01,-1.34651321493
2011-05-02,-1.20606217246
2011-05-03,-1.11871910611
2011-05-04,-0.758219071849
2011-05-05,-0.644838888918
2011-05-08,-0.475856602102
2011-05-09,-0.383056277626
2011-05-10,-0.365260276442
2011-05-11,-0.127759553943
2011-05-12,0.00291775723848
2011-05-15,0.626229506414
2011-05-16,0.896433021024
2011-05-17,0.362843843877
2011-05-18,0.0651261161502
2011-05-19,0.239165604631
2011-05-22,0.462001894745
2011-05-23,0.507632826737
2011-05-24,0.346091778132
2011-05-25,0.580218577881
2011-05-26,0.346899654835
2011-05-29,0.169542288713
2011-05-30,0.0641834231662
2011-05-31,-0.136258080921
2011-06-01,0.0599513883072
2011-06-02,-0.489982781647
2011-06-05,-0.382055671765
2011-06-06,-0.443889625075
2011-06-07,-0.505811727525
2011-06-08,-0.605535330121
2011-06-09,-0.72662725154
2011-06-12,-0.68712455094
2011-06-13,-0.763709119688
2011-06-14,-0.75070152087
2011-06-15,-0.533111258937
2011-06-16,-0.734998136553
2011-06-19,-0.802764441431
2011-06-20,-0.943616215893
2011-06-21,-0.990659497482
2011-06-22,-0.870767450757
2011-06-23,-0.744838743534
2011-06-26,-0.730115670516
2011-06-27,-0.972364150959
2011-06-28,-1.11052516318
2011-06-29,-1.13614485834
2011-06-30,-1.16566270573
2011-07-03,-1.0904412954
2011-07-04,-0.956126297009
2011-07-05,-0.763678703757
2011-07-06,-0.720631335998
2011-07-07,-0.87885230295
2011-07-10,-0.470008293843
2011-07-11,-0.435623422445
2011-07-12,-0.358833602859
2011-07-13,-0.562033065745
2011-07-14,-0.535327253863
2011-07-17,-0.596132125345
2011-07-18,-0.689135465282
2011-07-19,-0.654991776303
2011-07-20,-0.751260310688
2011-07-21,-1.04957512595
2011-07-24,-1.04925844451
2011-07-25,-1.15574721548
2011-07-26,-0.890813259328
2011-07-27,-0.663167625264
2011-07-28,-0.699363915036
2011-07-31,-0.831970478654
2011-08-01,-0.770195395603
2011-08-02,-0.625973070933
2011-08-03,-0.442305978374
2011-08-04,-0.041078903269
2011-08-07,0.211992494856
2011-08-08,0.857245656686
2011-08-09,0.481329058843
2011-08-10,0.539141585947
2011-08-11,0.42970769719
2011-08-14,0.294144289593
2011-08-15,-0.0556859526194
2011-08-16,-0.254441820564
2011-08-17,-0.00202058267348
2011-08-18,0.0943953755077
2011-08-21,-0.00791078779988
2011-08-22,0.0161772751535
2011-08-23,0.0421095578601
2011-08-24,0.222497259411
2011-08-25,0.324733210169
2011-08-28,0.283665725632
2011-08-29,0.267072280768
2011-08-30,0.43300550271
2011-08-31,0.358558475674
2011-09-01,0.525879091578
2011-09-04,0.914694621135
2011-09-05,1.2800287242
2011-09-06,1.20387646042
2011-09-07,1.07034716314
2011-09-08,1.37010040064
2011-09-11,1.40714502685
2011-09-12,1.65052395171
2011-09-13,1.30186670078
2011-09-14,1.45275970547
2011-09-15,1.18813723516
2011-09-18,2.3300680387
2011-09-19,3.71117664931
2011-09-20,5.10406179317
2011-09-21,6.66855505044
2011-09-22,7.11555934642
2011-09-25,4.20959139583
2011-09-26,3.27673766604
2011-09-27,2.81063621739
2011-09-28,3.15686925193
2011-09-29,3.24269559454
2011-10-02,3.70115254096
2011-10-03,4.30119973294
2011-10-04,3.39305787968
2011-10-05,2.74909148994
2011-10-06,1.84857521425
2011-10-09,1.25439702595
2011-10-10,1.12795274136
2011-10-11,1.09447961623
2011-10-12,1.02836669316
2011-10-13,0.828070468461
2011-10-16,0.732721890414
2011-10-17,0.767751736739
2011-10-18,0.499349071586
2011-10-19,0.565052617785
2011-10-20,0.652930819656
2011-10-23,0.511585389682
2011-10-24,0.103937741645
2011-10-25,-0.0413153426607
2011-10-26,-0.320767353561
2011-10-27,-0.86365375288
2011-10-31,-1.10103030321
2011-11-01,-0.752177020851
2011-11-02,-0.534653686778
2011-11-03,-0.520480321796
2011-11-04,-0.53782922316
2011-11-07,-0.589569207349
2011-11-08,-0.805747608079
2011-11-09,-0.898585650016
2011-11-10,-0.635705156148
2011-11-11,-0.565209846868
2011-11-14,-0.34367852555
2011-11-15,-0.057144228111
2011-11-16,-0.0339791648578
2011-11-17,-0.0854003101462
2011-11-18,-0.0715969828518
2011-11-21,0.342394449301
2011-11-22,0.446456239533
2011-11-23,0.48695600792
2011-11-24,1.00996932873
2011-11-25,1.02489176718
2011-11-28,0.743352268893
2011-11-29,0.646542748502
2011-11-30,0.502606266763
2011-12-01,0.183539121155
2011-12-02,0.231831968049
2011-12-05,0.516791614264
2011-12-06,0.738149857179
2011-12-07,0.424299271018
2011-12-08,0.322481874378
2011-12-09,0.550984108706
2011-12-12,0.429349951939
2011-12-13,0.537114645039
2011-12-14,0.921449815988
2011-12-15,0.936348647158
2011-12-16,0.489913692778
2011-12-19,0.62700589208
2011-12-20,0.637168725961
2011-12-21,0.419627541161
2011-12-22,0.374919469487
2011-12-23,0.256329951785
2011-12-26,0.307290817144
2011-12-27,0.00120358925519
2011-12-28,0.0260004266648
2011-12-29,-0.138384588224
2011-12-30,-0.512809203889
2012-01-02,-0.68223582989
2012-01-03,-0.635839890122
2012-01-04,-0.636386067062
2012-01-05,-0.384942735164
2012-01-06,-0.0242785054857
2012-01-09,0.204595373778
2012-01-10,-0.0577563941772
2012-01-11,-0.178107401203
2012-01-12,-0.355934174863
2012-01-13,-0.496229440166
2012-01-16,-0.597729247992
2012-01-17,-0.718739447332
2012-01-18,-0.881431051073
2012-01-19,-1.13858752598
2012-01-20,-1.16468650695
2012-01-23,-1.09530475844
2012-01-24,-1.10159343772
2012-01-25,-1.14559617106
2012-01-26,-1.14737722388
2012-01-27,-1.24373602265
2012-01-30,-1.30376235628
2012-01-31,-1.33710968693
2012-02-01,-1.28765185697
2012-02-02,-1.43808324995
2012-02-03,-1.48871131391
2012-02-06,-1.44093702992
2012-02-07,-1.44220443324
2012-02-08,-1.44070481046
2012-02-09,-1.38008418779
2012-02-10,-1.40465110267
2012-02-13,-1.50052076571
2012-02-14,-1.54540040993
2012-02-15,-1.43148575639
2012-02-16,-1.28370542756
2012-02-17,-1.289385302
2012-02-20,-1.24104948242
2012-02-21,-1.16770133813
2012-02-22,-1.13960362574
2012-02-23,-1.23008008224
2012-02-24,-1.10811547443
2012-02-27,-1.08900401687
2012-02-28,-1.12793722216
2012-02-29,-1.09517134256
2012-03-01,-0.923022809012
2012-03-02,-0.821620002357
2012-03-05,-0.572914485057
2012-03-06,-0.0540389510212
2012-03-07,-0.0708670606756
2012-03-08,0.187962162262
2012-03-09,0.447319072467
