Date,cci
2012-05-30,16.5855102645
2012-05-31,32.3410597325
2012-06-03,61.2280701754
2012-06-04,76.9739952719
2012-06-05,-3.12446055583
2012-06-06,32.8601123347
2012-06-07,18.1469871125
2012-06-10,-2.90175487079
2012-06-11,162.589277246
2012-06-12,148.256549232
2012-06-13,133.372333372
2012-06-14,83.2700582131
2012-06-17,51.7066055996
2012-06-18,52.5748692759
2012-06-19,-73.9446385976
2012-06-20,-72.1744506266
2012-06-21,70.2338964173
2012-06-24,82.1354856159
2012-06-25,59.6587816296
2012-06-26,99.8121296787
2012-06-27,113.765589899
2012-06-28,-3.13356049975
2012-07-01,-223.369639521
2012-07-02,-187.157667909
2012-07-03,-90.5431033195
2012-07-04,-45.7330901441
2012-07-05,-48.6978144222
2012-07-08,-28.3155042077
2012-07-09,-25.4595359691
2012-07-10,-23.8047138047
2012-07-11,0.0586154200538
2012-07-12,14.6780236915
2012-07-15,22.6524099951
2012-07-16,22.1427903934
2012-07-17,-7.44238536467
2012-07-18,-34.6366755456
2012-07-19,-86.2369586966
2012-07-22,-13.219413789
2012-07-23,114.417699976
2012-07-24,128.336507361
2012-07-25,-4.13824465663
2012-07-26,-72.5398750116
2012-07-29,-63.9975361872
2012-07-30,77.2456786625
2012-07-31,141.137235284
2012-08-01,64.4765873989
2012-08-02,62.9513972296
2012-08-05,-47.8044978846
2012-08-06,-34.4300901628
2012-08-07,-43.6575052854
2012-08-08,-80.4966671678
2012-08-09,-94.8136958711
2012-08-12,-108.826363914
2012-08-13,-75.6857523302
2012-08-14,-37.9746516491
2012-08-15,-63.8890957381
2012-08-16,-92.5261369889
2012-08-19,-95.9537572254
2012-08-20,-90.7762557077
2012-08-21,-96.465249582
2012-08-22,17.4383644018
2012-08-23,57.315770737
2012-08-26,57.7888963726
2012-08-27,244.915586965
2012-08-28,243.890894505
2012-08-29,203.624572984
2012-08-30,119.170316302
2012-09-02,9.55902289929
2012-09-03,34.5173561579
2012-09-04,65.3735632184
2012-09-05,44.5983836385
2012-09-06,-47.8164584994
2012-09-09,-87.326007326
2012-09-10,-97.2333524136
2012-09-11,-122.401433692
2012-09-12,-53.8255751739
2012-09-13,-90.7327035997
2012-09-16,-89.4281729428
2012-09-17,18.5054027059
2012-09-18,-43.0175884721
2012-09-19,-15.9209545115
2012-09-20,-3.01307112107
2012-09-23,-31.8898159184
2012-09-24,8.00956365816
2012-09-25,143.417750399
2012-09-26,164.678362573
2012-09-27,122.728879463
2012-09-30,0.187446443928
2012-10-01,-5.32016756427
2012-10-02,2.77928171816
2012-10-03,-70.7549535991
2012-10-04,-106.235294118
2012-10-07,-126.02118003
2012-10-08,153.93380049
2012-10-09,114.42843698
2012-10-10,144.662205226
2012-10-11,124.197056942
2012-10-14,117.651322943
2012-10-15,47.5283043708
2012-10-16,25.979714154
2012-10-17,3.85616987183
2012-10-18,-41.4442162902
2012-10-21,-40.8284231201
2012-10-22,-64.3703241895
2012-10-23,-58.6859829711
2012-10-24,-80.808080808
2012-10-25,-70.5010893246
2012-10-29,-0.395222584104
2012-10-30,55.6673032039
2012-10-31,-26.9433465085
2012-11-01,64.1427798811
2012-11-02,84.2276422765
2012-11-05,41.7916938465
2012-11-06,72.8762397586
2012-11-07,30.7528257625
2012-11-08,137.568375345
2012-11-09,246.488248879
2012-11-12,158.6172961
2012-11-13,206.666033314
2012-11-14,166.259250664
2012-11-15,152.278499925
2012-11-16,135.106836419
2012-11-19,160.675883257
2012-11-20,118.125708899
2012-11-21,132.655941293
2012-11-22,132.234873856
2012-11-23,144.326955354
2012-11-26,49.9551730321
2012-11-27,50.3780578206
2012-11-28,52.5064032199
2012-11-29,88.8813588775
2012-11-30,128.617886179
2012-12-03,201.361249309
2012-12-04,111.951494357
2012-12-05,100.005084143
2012-12-06,-42.4807751034
2012-12-07,-100.059695013
2012-12-10,-96.2808875441
2012-12-11,-100.69567268
2012-12-12,-76.9893176368
2012-12-13,-79.5123597799
2012-12-14,-27.9366293711
2012-12-17,-16.4047000137
2012-12-18,27.7384595767
2012-12-19,-32.418021439
2012-12-20,-101.251849323
2012-12-21,-78.3538389341
2012-12-24,-63.5080645161
2012-12-25,32.9089353863
2012-12-26,-81.7038483945
2012-12-27,-237.732572563
2012-12-28,-206.570587324
2012-12-31,-141.791318375
2013-01-01,-78.3953098827
2013-01-02,-87.8269481835
2013-01-03,-84.0962819686
2013-01-04,-69.1075514874
2013-01-07,-115.307856619
2013-01-08,-131.88856527
2013-01-09,-51.2691713489
2013-01-10,-45.3761031507
2013-01-11,-109.319408181
2013-01-14,-107.56572346
2013-01-15,-62.9081000743
2013-01-16,
2013-01-17,
2013-01-18,
2013-01-21,
2013-01-22,
2013-01-23,
2013-01-24,
2013-01-25,
2013-01-28,
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,
2013-02-04,
2013-02-05,-73.3955173282
2013-02-06,-79.5337811142
2013-02-07,-70.6999597724
2013-02-08,-114.808594429
2013-02-11,-95.1816249904
2013-02-12,-94.4212513261
2013-02-13,-98.7466293818
2013-02-14,-106.938555757
2013-02-15,-111.103561869
2013-02-18,-59.1172798707
2013-02-19,-87.3512769207
2013-02-20,-117.134480231
2013-02-21,-12.1232928969
2013-02-22,31.474032359
2013-02-25,39.755351682
2013-02-26,165.006075334
2013-02-27,193.480546793
2013-02-28,75.7635110628
2013-03-01,123.515519568
2013-03-04,78.984651712
2013-03-05,-23.6725007416
2013-03-06,-34.3310934636
2013-03-07,-14.2167210388
2013-03-08,-108.582206853
2013-03-11,-182.680104517
2013-03-12,-110.403397028
2013-03-13,-27.6236774378
2013-03-14,21.665242571
2013-03-15,25.4667038172
2013-03-18,149.008498584
2013-03-19,72.7191811304
2013-03-20,89.072268067
2013-03-21,115.090414466
2013-03-22,197.492649914
2013-03-25,138.931629909
2013-03-26,126.20508326
2013-03-27,129.471994447
2013-03-28,85.7389651896
2013-03-29,113.389264293
2013-03-31,90.488596371
2013-04-01,67.0513958765
2013-04-02,67.184703777
2013-04-03,70.3142091962
2013-04-04,-3.22420955208
2013-04-07,-156.736897521
2013-04-08,-141.399787663
2013-04-09,-180.194141323
2013-04-10,-162.636255828
2013-04-11,-114.956345178
2013-04-14,-109.383050204
2013-04-15,-9.75202984418
2013-04-16,-32.6607592671
2013-04-17,27.0611439842
2013-04-18,14.2896490938
2013-04-21,59.6528143083
2013-04-22,112.726408932
2013-04-23,128.52949985
2013-04-24,77.0279971285
2013-04-25,41.2238657253
2013-04-28,3.87259741532
2013-04-29,55.3354959877
2013-04-30,16.1904121563
2013-05-01,21.5708380308
2013-05-02,47.43293247
2013-05-05,38.608305275
2013-05-06,14.1456582634
2013-05-07,-19.1304347825
2013-05-08,-67.609506973
2013-05-09,107.227160866
2013-05-12,120.91202211
2013-05-13,51.1261662804
2013-05-14,194.278130069
2013-05-15,153.81422552
2013-05-16,167.7405452
2013-05-19,172.096894553
2013-05-20,165.517501794
2013-05-21,116.217948718
2013-05-22,158.457138871
2013-05-23,114.145912365
2013-05-26,90.8020050126
2013-05-27,140.004782401
2013-05-28,220.0697434
2013-05-29,231.13965839
2013-05-30,189.079896595
2013-06-02,149.583313789
2013-06-03,124.225518487
2013-06-04,97.2225916146
2013-06-05,92.0824154464
2013-06-06,85.4821633068
2013-06-09,80.5716852
2013-06-10,75.9036144578
2013-06-11,71.2611124223
2013-06-12,98.3449338255
2013-06-13,10.3585441019
2013-06-16,-23.4855010049
2013-06-17,237.571701721
2013-06-18,205.180374448
2013-06-19,276.063547395
2013-06-20,214.254267183
2013-06-23,139.749739014
2013-06-24,83.0158678826
2013-06-25,49.2014574405
2013-06-26,9.04301129744
2013-06-27,32.9396887556
2013-06-30,47.3779233321
2013-07-01,59.8961688582
2013-07-02,93.8087449999
2013-07-03,105.754072517
2013-07-04,74.6287283165
2013-07-07,67.3144511061
2013-07-08,81.1897106109
2013-07-09,66.5146909828
2013-07-10,89.9154130578
2013-07-11,64.8572989212
2013-07-14,60.5213493749
2013-07-15,-44.1956722211
2013-07-16,13.9474561289
2013-07-17,-108.46988939
2013-07-18,-126.249223234
2013-07-21,-38.9143850228
2013-07-22,-85.0122217934
2013-07-23,-119.643566322
2013-07-24,7.26057529612
2013-07-25,9.43877551022
2013-07-28,53.250707837
2013-07-29,113.134922661
2013-07-30,171.46069907
2013-07-31,134.765170138
2013-08-01,174.810152236
2013-08-04,89.7472210046
2013-08-05,122.343681261
2013-08-06,93.9269137739
2013-08-07,82.9221882433
2013-08-08,24.4801648635
2013-08-11,-16.8102323153
2013-08-12,53.2494571179
2013-08-13,127.236842105
2013-08-14,178.685092127
2013-08-15,201.134015665
2013-08-18,260.208674304
2013-08-19,192.684822683
2013-08-20,140.279232731
2013-08-21,161.007141889
2013-08-22,94.2064755839
2013-08-25,40.4486091966
2013-08-26,45.1281569512
2013-08-27,8.89722670623
2013-08-28,-23.4226323608
2013-08-29,-13.0466150015
2013-09-01,43.7489820136
2013-09-02,-3.05907172995
2013-09-03,-86.7446602984
2013-09-04,-102.673835912
2013-09-05,-173.405011277
2013-09-08,-78.34982899
2013-09-09,-204.392439244
2013-09-10,-148.237058117
2013-09-11,-138.535800483
2013-09-12,-111.26942847
2013-09-15,-97.9479488108
2013-09-16,-76.6411261235
2013-09-17,-99.6062638402
2013-09-18,-161.033930134
2013-09-19,-135.845958892
2013-09-22,-33.3977037998
2013-09-23,-135.389774678
2013-09-24,-101.934665398
2013-09-25,-49.9663672694
2013-09-26,-1.46316067571
2013-09-29,-17.7713113046
2013-09-30,-56.0604728839
2013-10-01,-50.3703703704
2013-10-02,-87.7426939255
2013-10-03,-55.0171582687
2013-10-06,-35.6638171401
2013-10-07,
2013-10-08,
2013-10-09,
2013-10-10,
2013-10-13,
2013-10-14,
2013-10-15,
2013-10-16,
2013-10-17,
2013-10-20,
2013-10-21,
2013-10-22,
2013-10-23,
2013-10-24,
2013-10-28,13.9477353484
2013-10-29,9.06704008402
2013-10-30,83.3672316384
2013-10-31,142.363920807
2013-11-01,282.626108999
2013-11-04,210.754063221
2013-11-05,181.785869586
2013-11-06,169.32643232
2013-11-07,135.210983057
2013-11-08,145.373941926
2013-11-11,116.72726634
2013-11-12,127.608717485
2013-11-13,97.8715132666
2013-11-14,87.1566587636
2013-11-15,56.6152407667
2013-11-18,36.5583070795
2013-11-19,-45.9828696822
2013-11-20,-49.9955281281
2013-11-21,-23.1606147151
