Date,boll_ub
2012-04-22,-0.976903563456
2012-04-23,-0.968550035977
2012-04-24,-0.961511015131
2012-04-25,-0.955587357515
2012-04-26,-0.949565474018
2012-04-29,-0.943708518909
2012-04-30,-0.933001983036
2012-05-01,-0.924041555062
2012-05-02,-0.912202672844
2012-05-03,-0.906380489889
2012-05-06,-0.897907542151
2012-05-07,-0.894347846993
2012-05-08,-0.885574484112
2012-05-09,-0.868628650824
2012-05-10,-0.862584947854
2012-05-13,-0.853538915727
2012-05-14,-0.837159841491
2012-05-15,-0.820506624934
2012-05-16,-0.80552795361
2012-05-17,-0.790672748814
2012-05-20,-0.775249062181
2012-05-21,-0.759211275571
2012-05-22,-0.728583738609
2012-05-23,-0.721185511398
2012-05-24,-0.715676261451
2012-05-27,-0.718583772894
2012-05-28,-0.720421934928
2012-05-29,-0.722618791075
2012-05-30,-0.721299387364
2012-05-31,-0.722278883995
2012-06-03,-0.720114148625
2012-06-04,-0.719454492631
2012-06-05,-0.723387795977
2012-06-06,-0.722258357653
2012-06-07,-0.725845382995
2012-06-10,-0.729366708614
2012-06-11,-0.722230988534
2012-06-12,-0.715018252505
2012-06-13,-0.708011410796
2012-06-14,-0.704446741009
2012-06-17,-0.702527776591
2012-06-18,-0.699211179317
2012-06-19,-0.709986426376
2012-06-20,-0.710106476911
2012-06-21,-0.705772371061
2012-06-24,-0.704956671765
2012-06-25,-0.708310547925
2012-06-26,-0.70860860982
2012-06-27,-0.705891002387
2012-06-28,-0.702271880289
2012-07-01,-0.698869052831
2012-07-02,-0.691826869025
2012-07-03,-0.690576688082
2012-07-04,-0.690470424239
2012-07-05,-0.690025033199
2012-07-08,-0.690229808708
2012-07-09,-0.692783466284
2012-07-10,-0.696151035235
2012-07-11,-0.700634762778
2012-07-12,-0.702827341891
2012-07-15,-0.70374903039
2012-07-16,-0.706691549664
2012-07-17,-0.706649675112
2012-07-18,-0.706554010949
2012-07-19,-0.710154541123
2012-07-22,-0.715601853779
2012-07-23,-0.719448643626
2012-07-24,-0.726680528897
2012-07-25,-0.736639830717
2012-07-26,-0.751039813406
2012-07-29,-0.751457912119
2012-07-30,-0.756901339017
2012-07-31,-0.751621382973
2012-08-01,-0.749921698351
2012-08-02,-0.747397003087
2012-08-05,-0.747397917358
2012-08-06,-0.747497232895
2012-08-07,-0.747686517094
2012-08-08,-0.747994120972
2012-08-09,-0.748350968271
2012-08-12,-0.748753045824
2012-08-13,-0.749364720152
2012-08-14,-0.749338833916
2012-08-15,-0.749451262421
2012-08-16,-0.7498961988
2012-08-19,-0.749471643772
2012-08-20,-0.750189421913
2012-08-21,-0.752906166847
2012-08-22,-0.75372819445
2012-08-23,-0.753663974153
2012-08-26,-0.753601747005
2012-08-27,-0.755273274176
2012-08-28,-0.760931060846
2012-08-29,-0.759336803962
2012-08-30,-0.760361096563
2012-09-02,-0.760287962674
2012-09-03,-0.760275990334
2012-09-04,-0.7587559963
2012-09-05,-0.757127416476
2012-09-06,-0.757072447547
2012-09-09,-0.75728814377
2012-09-10,-0.757278086023
2012-09-11,-0.756906775424
2012-09-12,-0.756898972944
2012-09-13,-0.757051503067
2012-09-16,-0.756502447458
2012-09-17,-0.756207690037
2012-09-18,-0.756913474469
2012-09-19,-0.757219828532
2012-09-20,-0.757109439419
2012-09-23,-0.75705427049
2012-09-24,-0.757601321076
2012-09-25,-0.759851587103
2012-09-26,-0.763689183845
2012-09-27,-0.768522077617
2012-09-30,-0.768958128851
2012-10-01,-0.769534530835
2012-10-02,-0.772027365237
2012-10-03,-0.775040477638
2012-10-04,-0.775326927301
2012-10-07,-0.771822550624
2012-10-08,-0.770670559675
2012-10-09,-0.769446311744
2012-10-10,-0.766113563971
2012-10-11,-0.763075327019
2012-10-14,-0.760424540392
2012-10-15,-0.759558511301
2012-10-16,-0.758533860803
2012-10-17,-0.758063357463
2012-10-18,-0.758051435357
2012-10-21,-0.758051785151
2012-10-22,-0.758056186886
2012-10-23,-0.758221034885
2012-10-24,-0.759026842019
2012-10-25,-0.759174199742
2012-10-29,-0.759103962744
2012-10-30,-0.758584591041
2012-10-31,-0.758338774697
2012-11-01,-0.758286682953
2012-11-02,-0.758443642411
2012-11-05,-0.765786083854
