Date,rsi_12
2012-01-27,63.4996057016
2012-01-30,39.9886672502
2012-01-31,41.695771928
2012-02-01,41.4632350743
2012-02-02,39.3713003453
2012-02-03,37.2432185104
2012-02-06,36.796511369
2012-02-07,39.1837992416
2012-02-08,39.4806697997
2012-02-09,38.1991347769
2012-02-10,37.5864691615
2012-02-13,38.804873181
2012-02-14,37.9238207021
2012-02-15,38.3058424757
2012-02-16,43.2190991927
2012-02-17,39.6006831606
2012-02-20,37.8441283156
2012-02-21,41.4539096702
2012-02-22,40.5753203358
2012-02-23,37.5525025765
2012-02-24,41.4503576443
2012-02-27,39.2958555431
2012-02-28,39.0458850067
2012-02-29,36.1104070042
2012-03-01,46.2676512713
2012-03-02,44.9878874581
2012-03-05,52.3206358205
2012-03-06,55.7798619482
2012-03-07,63.1559197573
2012-03-08,65.0771413602
2012-03-09,62.6113816754
2012-03-12,70.2166796728
2012-03-13,72.3569941275
2012-03-14,68.2217117187
2012-03-15,71.1260276738
2012-03-16,68.8565708105
2012-03-19,67.7366196906
2012-03-20,73.4819848599
2012-03-21,69.6336618674
2012-03-22,70.917576172
2012-03-23,70.2190070777
2012-03-25,64.6603240648
2012-03-26,67.1730668084
2012-03-27,68.4590578452
2012-03-28,69.1661289141
2012-03-29,67.2232438953
2012-04-01,69.0128075548
2012-04-02,71.4746642913
2012-04-03,68.4659038808
2012-04-04,67.0126966244
2012-04-05,63.0616169695
2012-04-08,62.1920080226
2012-04-09,59.5922367393
2012-04-10,66.6681743623
2012-04-11,67.6300852221
2012-04-12,60.0660529462
2012-04-15,65.6536084777
2012-04-16,69.1439547
2012-04-17,73.6189594736
2012-04-18,78.7324062917
2012-04-19,79.1437100104
2012-04-22,72.5922053754
2012-04-23,74.9431328967
2012-04-24,74.5073872458
2012-04-25,74.0377709991
2012-04-26,75.708070502
2012-04-29,76.4357615328
2012-04-30,81.7912226061
2012-05-01,81.9270064729
2012-05-02,85.1155634497
2012-05-03,73.9460952995
2012-05-06,78.241593884
2012-05-07,72.0990564665
2012-05-08,76.786963452
2012-05-09,82.1883620848
2012-05-10,72.0585922956
2012-05-13,74.6314154186
2012-05-14,79.0083780328
2012-05-15,80.0107610895
2012-05-16,79.7262985863
2012-05-17,80.9526311663
2012-05-20,82.8970617924
2012-05-21,84.1670753426
2012-05-22,88.9478511569
2012-05-23,65.3766282594
2012-05-24,65.4264368346
2012-05-27,53.4803833911
2012-05-28,52.790860572
2012-05-29,55.0703574318
2012-05-30,59.8638424736
2012-05-31,61.8788242273
2012-06-03,64.4090751336
2012-06-04,66.9114316457
2012-06-05,57.1497749309
2012-06-06,59.2365444646
2012-06-07,58.6198595337
2012-06-10,56.1946956014
2012-06-11,64.8892520584
2012-06-12,65.4454636042
2012-06-13,66.2176123728
2012-06-14,61.43272528
2012-06-17,58.0776979
2012-06-18,60.9608090447
2012-06-19,50.6736408253
2012-06-20,49.1560708349
2012-06-21,59.0030583758
2012-06-24,59.8157060123
2012-06-25,57.9364643783
2012-06-26,61.2883221689
2012-06-27,61.214414488
2012-06-28,61.7924407085
2012-07-01,41.7128490106
2012-07-02,37.0631927483
2012-07-03,43.8108349864
2012-07-04,48.353905339
2012-07-05,46.6084425411
2012-07-08,48.9620666115
2012-07-09,49.9889303122
2012-07-10,50.3046727266
2012-07-11,51.1308274822
2012-07-12,51.6182921052
2012-07-15,51.8279695051
2012-07-16,50.5532724283
2012-07-17,45.4129021576
2012-07-18,44.6425867792
2012-07-19,41.9444968161
2012-07-22,47.4930000377
2012-07-23,53.1313422665
2012-07-24,56.56143515
2012-07-25,50.8508723682
2012-07-26,45.8769173365
2012-07-29,46.2411354469
2012-07-30,54.3652333802
2012-07-31,59.9472156648
2012-08-01,53.5820525874
2012-08-02,55.7916884075
2012-08-05,47.4258138781
2012-08-06,48.0217904727
2012-08-07,47.4738461873
2012-08-08,45.0695232846
2012-08-09,43.4684549058
2012-08-12,42.1613221868
2012-08-13,45.4073076558
2012-08-14,48.709879947
