Date,mdi
2011-07-19,-0.00870838254669
2011-07-20,0.859051521485
2011-07-21,0.817650800212
2011-07-24,1.62341649447
2011-07-25,2.028763146
2011-07-26,1.21988746015
2011-07-27,0.612516132098
2011-07-28,0.554754491943
2011-07-31,0.4941021499
2011-08-01,0.100039311479
2011-08-02,-0.111070600477
2011-08-03,-0.468169204374
2011-08-04,-0.740137250475
2011-08-07,-0.958982747285
2011-08-08,-1.22269616227
2011-08-09,0.100240617796
2011-08-10,-0.153192255448
2011-08-11,0.538420316619
2011-08-14,1.07580598103
2011-08-15,1.66692775197
2011-08-16,1.27655321503
2011-08-17,0.833252009854
2011-08-18,0.477069110853
2011-08-21,0.147744747597
2011-08-22,-0.0837146109831
2011-08-23,-0.251035773012
2011-08-24,-0.471348150337
2011-08-25,-0.644348777797
2011-08-28,-0.208719495387
2011-08-29,0.330241244339
2011-08-30,0.0168479349544
2011-08-31,-0.283092465109
2011-09-01,-0.67990335166
2011-09-04,-0.970245888097
2011-09-05,-1.1375520667
2011-09-06,-1.21824763196
2011-09-07,-1.1564092642
2011-09-08,-1.2848814452
2011-09-11,-1.43545309174
2011-09-12,-1.54610510758
2011-09-13,-1.62288990888
2011-09-14,-1.11719953311
2011-09-15,-1.24193143206
2011-09-18,-1.45295325882
2011-09-19,-1.60303754761
2011-09-20,-1.70068854737
2011-09-21,-1.8200182208
2011-09-22,-1.86980782417
2011-09-25,-0.404014741991
2011-09-26,-0.0600579949567
2011-09-27,-0.326731296921
2011-09-28,-0.525982128979
2011-09-29,-0.724704499953
2011-10-02,-0.930703889437
2011-10-03,-1.08849310795
2011-10-04,0.204863772385
2011-10-05,0.859163026903
2011-10-06,1.83932217575
2011-10-09,1.75313375762
2011-10-10,1.35488098712
2011-10-11,1.00095359908
2011-10-12,1.19105807382
2011-10-13,1.32865374113
2011-10-16,1.00085117839
2011-10-17,0.568730655073
2011-10-18,0.681269370891
2011-10-19,0.331498246468
2011-10-20,0.123700658323
2011-10-23,0.354132921649
2011-10-24,0.54522555024
2011-10-25,0.263792074652
2011-10-26,1.07093263585
2011-10-27,1.67652863036
2011-10-31,1.83247767054
2011-11-01,1.1789853096
2011-11-02,0.729636501987
2011-11-03,0.781129377282
2011-11-04,0.446503209256
2011-11-07,0.173329437866
2011-11-08,0.207526417409
2011-11-09,-0.060343419514
2011-11-10,-0.331010754733
2011-11-11,-0.113475278276
2011-11-14,-0.206511681813
2011-11-15,-0.429851584246
2011-11-16,-0.606461127128
2011-11-17,-0.770584955984
2011-11-18,-0.911131476457
2011-11-21,-1.09212917635
2011-11-22,-1.22554070415
2011-11-23,-1.36712289402
2011-11-24,-1.50591435463
2011-11-25,-1.59495822394
2011-11-28,-0.604891877172
2011-11-29,-0.143607134223
2011-11-30,0.934752469827
2011-12-01,0.891668742016
2011-12-02,1.14761645781
2011-12-05,0.801405873771
2011-12-06,0.515128949346
2011-12-07,0.249277973859
2011-12-08,-0.0464014289973
2011-12-09,-0.288298396664
2011-12-12,-0.537599732963
2011-12-13,-0.774131654038
2011-12-14,-1.00460514942
2011-12-15,-0.782227388381
2011-12-16,-0.425075594093
2011-12-19,-0.604758129072
2011-12-20,-0.585135357359
2011-12-21,-0.757909227559
2011-12-22,-0.89294547047
2011-12-23,-0.308565175018
2011-12-26,-0.450371881511
2011-12-27,0.419656714992
2011-12-28,0.11001918822
2011-12-29,-0.147953841343
2011-12-30,0.417798872792
2012-01-02,0.166550029398
2012-01-03,1.09538730111
2012-01-04,1.33434686703
2012-01-05,0.926673745688
2012-01-06,0.509901534319
2012-01-09,0.225180223839
2012-01-10,1.93601934703
2012-01-11,1.31359260486
2012-01-12,1.70353422885
2012-01-13,1.85084293493
2012-01-16,1.53138957121
2012-01-17,1.82501930464
2012-01-18,1.40774233693
2012-01-19,1.59782375838
2012-01-20,1.26954984257
2012-01-23,1.61388614479
2012-01-24,1.25294755108
2012-01-25,1.62101740675
2012-01-26,1.85560997784
2012-01-27,1.32660779602
2012-01-30,0.287839128122
2012-01-31,0.219244475348
2012-02-01,-0.0362548781116
2012-02-02,0.25025850776
2012-02-03,0.297948795585
2012-02-06,0.223189602024
2012-02-07,-0.00723657111195
2012-02-08,0.149756031922
2012-02-09,0.172050529522
2012-02-10,-0.0746253766266
2012-02-13,-0.112243492943
2012-02-14,-0.299425494151
2012-02-15,-0.484322150004
2012-02-16,-0.680786235406
2012-02-17,0.273734266644
2012-02-20,0.0763776818211
2012-02-21,-0.178083411117
2012-02-22,0.0312715566853
2012-02-23,0.988359587302
2012-02-24,0.654079449278
2012-02-27,0.330938903918
2012-02-28,0.77915502975
2012-02-29,0.260017430049
2012-03-01,-0.0976968294799
2012-03-02,-0.349536681154
2012-03-05,-0.616855655184
2012-03-06,-0.848289143436
2012-03-07,0.453392874208
2012-03-08,0.104398579185
2012-03-09,-0.171458099615
2012-03-12,-0.567822819913
2012-03-13,-0.790650202995
2012-03-14,-0.806548943994
2012-03-15,-0.838785676456
2012-03-16,-0.645600824888
2012-03-19,-0.793764399802
2012-03-20,-0.989272135373
2012-03-21,-0.820784591533
