Date,adxr
2011-08-31,-0.864597658726
2011-09-01,-0.724359462438
2011-09-04,-0.433525454436
2011-09-05,-0.063791585172
2011-09-06,0.316014958673
2011-09-07,0.638172420523
2011-09-08,0.974875213692
2011-09-11,1.32950112792
2011-09-12,1.69031389222
2011-09-13,2.04435630623
2011-09-14,2.26610519249
2011-09-15,2.42564770222
2011-09-18,2.61678211363
2011-09-19,2.81190800768
2011-09-20,3.01729296774
2011-09-21,3.23851460584
2011-09-22,3.44975727249
2011-09-25,3.41901928492
2011-09-26,3.19180521486
2011-09-27,2.88289633294
2011-09-28,2.59288058782
2011-09-29,2.37781972213
2011-10-02,2.25756797019
2011-10-03,2.20583291269
2011-10-04,1.97693299569
2011-10-05,1.56702997595
2011-10-06,1.14631556985
2011-10-09,0.794801575369
2011-10-10,0.480613387564
2011-10-11,0.211116994006
2011-10-12,0.0347911332448
2011-10-13,-0.0316601862398
2011-10-16,-0.0533591119092
2011-10-17,-0.213539421636
2011-10-18,-0.388136913343
2011-10-19,-0.546986289457
2011-10-20,-0.692015200799
2011-10-23,-0.883860578682
2011-10-24,-1.0266315447
2011-10-25,-1.16194501517
2011-10-26,-1.15850879593
2011-10-27,-0.991452739175
2011-10-31,-0.713746020418
2011-11-01,-0.682703844911
2011-11-02,-0.780044981308
2011-11-03,-0.907977323292
2011-11-04,-1.03539615608
2011-11-07,-1.14881522642
2011-11-08,-1.27934973105
2011-11-09,-1.36397598546
2011-11-10,-1.31911849077
2011-11-11,-1.27338873914
2011-11-14,-1.2514926717
2011-11-15,-1.21922580272
2011-11-16,-1.12152431817
2011-11-17,-0.984107941886
2011-11-18,-0.837646529104
2011-11-21,-0.573821731154
2011-11-22,-0.262569673317
2011-11-23,0.152517964291
2011-11-24,0.622894853582
2011-11-25,1.1069673273
2011-11-28,1.36901756397
2011-11-29,1.39279052429
2011-11-30,1.12182540029
2011-12-01,0.756463211789
2011-12-02,0.436306108872
2011-12-05,0.16534809884
2011-12-06,-0.088568820442
2011-12-07,-0.356851211143
2011-12-08,-0.587149643881
2011-12-09,-0.742532902394
2011-12-12,-0.785144039445
2011-12-13,-0.708749328836
2011-12-14,-0.486788318834
2011-12-15,-0.277617009521
2011-12-16,-0.189746517137
2011-12-19,-0.141500200498
2011-12-20,-0.154998579617
2011-12-21,-0.19889744603
2011-12-22,-0.232086026467
2011-12-23,-0.404780284958
2011-12-26,-0.634553419315
2011-12-27,-0.723373239852
2011-12-28,-0.866577446286
2011-12-29,-0.99482163565
2011-12-30,-1.0902874507
2012-01-02,-1.20883721495
2012-01-03,-1.18788765742
2012-01-04,-1.02866955003
2012-01-05,-0.902479339285
2012-01-06,-0.867632446991
2012-01-09,-0.891040359801
2012-01-10,-0.747415126565
2012-01-11,-0.530293409284
2012-01-12,-0.244874010796
2012-01-13,0.0891945390087
2012-01-16,0.420813182358
2012-01-17,0.760020008993
2012-01-18,1.0585626899
2012-01-19,1.3409292898
2012-01-20,1.56743388562
2012-01-23,1.78220813344
2012-01-24,1.97346491816
2012-01-25,2.167396553
2012-01-26,2.37093619137
2012-01-27,2.56276239167
2012-01-30,2.64561028826
2012-01-31,2.67945333732
2012-02-01,2.64416503438
2012-02-02,2.62042290233
2012-02-03,2.62737075904
2012-02-06,2.66153824084
2012-02-07,2.70680410428
2012-02-08,2.77633540066
2012-02-09,2.86672608105
2012-02-10,2.85573714165
2012-02-13,2.81129268558
2012-02-14,2.7534072072
2012-02-15,2.57224387035
2012-02-16,2.09969017976
2012-02-17,1.68940027433
2012-02-20,1.3227221376
2012-02-21,0.893444712721
2012-02-22,0.525180098043
2012-02-23,0.353626551957
2012-02-24,0.240877230184
2012-02-27,0.104776391495
2012-02-28,0.0476321184523
2012-02-29,-0.131261132607
2012-03-01,-0.385226508494
2012-03-02,-0.627302110839
2012-03-05,-0.702401318263
2012-03-06,-0.576863528956
2012-03-07,-0.610157070703
2012-03-08,-0.675734202201
2012-03-09,-0.740565488477
2012-03-12,-0.606330142185
2012-03-13,-0.368179335145
2012-03-14,-0.128376086596
2012-03-15,0.0700753552145
2012-03-16,0.162684120288
2012-03-19,0.228708337357
2012-03-20,0.37884166345
2012-03-21,0.495069932709
2012-03-22,0.592301434859
2012-03-23,0.56078963944
2012-03-25,0.332387710134
2012-03-26,0.0363224267423
2012-03-27,-0.286831422167
2012-03-28,-0.493308432553
2012-03-29,-0.668843022703
2012-04-01,-0.759496782381
2012-04-02,-0.882077936195
2012-04-03,-0.921620341783
2012-04-04,-0.915568087616
2012-04-05,-0.886747313506
2012-04-08,-0.815769179187
2012-04-09,-0.732026595744
2012-04-10,-0.680328805008
2012-04-11,-0.661703515064
2012-04-12,-0.58069730676
2012-04-15,-0.639985677501
2012-04-16,-0.780366345838
2012-04-17,-0.784065633694
2012-04-18,-0.614969897825
2012-04-19,-0.371517169106
2012-04-22,-0.237038454809
2012-04-23,-0.169136581692
2012-04-24,-0.140745494736
2012-04-25,-0.267718559868
2012-04-26,-0.46359390136
2012-04-29,-0.594455787799
2012-04-30,-0.552373254851
2012-05-01,-0.526456556997
2012-05-02,-0.376436387522
2012-05-03,-0.3536530824
2012-05-06,-0.349194270121
2012-05-07,-0.354448673561
2012-05-08,-0.193931689477
2012-05-09,0.0423610633088
2012-05-10,0.119541880503
2012-05-13,0.233127131735
2012-05-14,0.390476811134
2012-05-15,0.577712128414
2012-05-16,0.751151731978
2012-05-17,0.960524482368
2012-05-20,1.22207168922
