Date,boll
2012-06-20,-0.706692903374
2012-06-21,-0.704363410117
2012-06-24,-0.698921231905
2012-06-25,-0.693673178131
2012-06-26,-0.688137284674
2012-06-27,-0.684147692774
2012-06-28,-0.680700310512
2012-07-01,-0.6827151883
2012-07-02,-0.687287153514
2012-07-03,-0.688164060458
2012-07-04,-0.688518839604
2012-07-05,-0.689248479733
2012-07-08,-0.688873618749
2012-07-09,-0.691035763352
2012-07-10,-0.693331786878
2012-07-11,-0.69572152565
2012-07-12,-0.697133948286
2012-07-15,-0.697863588415
2012-07-16,-0.699604014412
2012-07-17,-0.70009267248
2012-07-18,-0.700360430325
2012-07-19,-0.703774342857
2012-07-22,-0.706659433643
2012-07-23,-0.708259286771
2012-07-24,-0.710213919044
2012-07-25,-0.71301198853
2012-07-26,-0.716807455991
2012-07-29,-0.715990794562
2012-07-30,-0.712262266562
2012-07-31,-0.709029090577
2012-08-01,-0.707971447087
2012-08-02,-0.705983345083
2012-08-05,-0.70602350876
2012-08-06,-0.706217633198
2012-08-07,-0.706579106289
2012-08-08,-0.707522952695
2012-08-09,-0.708834966139
2012-08-12,-0.710401349535
2012-08-13,-0.71136527778
2012-08-14,-0.71101719258
2012-08-15,-0.710675801327
2012-08-16,-0.710414737428
2012-08-19,-0.710977028903
2012-08-20,-0.712456391
2012-08-21,-0.714772496365
2012-08-22,-0.715937242993
2012-08-23,-0.715756506447
2012-08-26,-0.715609239632
2012-08-27,-0.716231776623
2012-08-28,-0.717289420114
2012-08-29,-0.716961416753
2012-08-30,-0.717155541191
2012-09-02,-0.717108683568
2012-09-03,-0.717101989622
2012-09-04,-0.716459370792
2012-09-05,-0.715448584925
2012-09-06,-0.71491976318
2012-09-09,-0.71415665332
2012-09-10,-0.714183429105
2012-09-11,-0.715113887618
2012-09-12,-0.715100499726
2012-09-13,-0.714892987395
2012-09-16,-0.715241072595
2012-09-17,-0.714170041212
2012-09-18,-0.71356758606
2012-09-19,-0.713152561399
2012-09-20,-0.713467176868
2012-09-23,-0.713755016552
2012-09-24,-0.714257062512
2012-09-25,-0.715107193672
2012-09-26,-0.716030958239
2012-09-27,-0.717269338275
2012-09-30,-0.717610729528
2012-10-01,-0.717985590512
2012-10-02,-0.718762088264
2012-10-03,-0.719933528839
2012-10-04,-0.720529290045
2012-10-07,-0.722396901018
2012-10-08,-0.721767670081
2012-10-09,-0.720509208207
2012-10-10,-0.719464952609
2012-10-11,-0.718065917866
2012-10-14,-0.715883691424
2012-10-15,-0.715535606225
2012-10-16,-0.714631923496
2012-10-17,-0.71406963202
2012-10-18,-0.713540810275
2012-10-21,-0.713058846153
2012-10-22,-0.713092315884
2012-10-23,-0.713279746376
2012-10-24,-0.713888895474
2012-10-25,-0.714089713859
2012-10-29,-0.713915671259
2012-10-30,-0.713386849514
2012-10-31,-0.713125785614
2012-11-01,-0.71250994257
2012-11-02,-0.711612953787
2012-11-05,-0.709511054699
2012-11-06,-0.709142887661
2012-11-07,-0.709249990799
2012-11-08,-0.709678403352
2012-11-09,-0.709805588329
2012-11-12,-0.709631545729
2012-11-13,-0.708707781162
2012-11-14,-0.707114621981
2012-11-15,-0.704852068185
2012-11-16,-0.702254817083
2012-11-19,-0.698599922491
2012-11-20,-0.694971803683
2012-11-21,-0.691303521198
2012-11-22,-0.686517349708
2012-11-23,-0.681209050419
2012-11-26,-0.677534073988
2012-11-27,-0.674160325133
2012-11-28,-0.670545594218
2012-11-29,-0.666261468688
2012-11-30,-0.661836770289
2012-12-03,-0.654801432896
2012-12-04,-0.649118272623
2012-12-05,-0.643147272666
2012-12-06,-0.639525847804
2012-12-07,-0.636928596702
2012-12-10,-0.634987352321
2012-12-11,-0.63318668081
2012-12-12,-0.63195499472
2012-12-13,-0.631506500329
2012-12-14,-0.630201180831
2012-12-17,-0.629899953255
2012-12-18,-0.628701736896
2012-12-19,-0.628179609097
2012-12-20,-0.629946810878
2012-12-21,-0.632222752566
2012-12-24,-0.633815911747
2012-12-25,-0.6342443243
2012-12-26,-0.634639267122
2012-12-27,-0.637577909478
2012-12-28,-0.641185946447
2012-12-31,-0.64713017062
2013-01-01,-0.651708829779
2013-01-02,-0.656575328623
2013-01-03,-0.659353316271
2013-01-04,-0.661180763568
2013-01-07,-0.663931975431
2013-01-08,-0.667265560609
2013-01-09,-0.669641911489
2013-01-10,-0.671161437262
2013-01-11,-0.674950210778
2013-01-14,-0.678658656939
2013-01-15,-0.682855761169
2013-01-16,-0.685545318266
2013-01-17,-0.687546455848
2013-01-18,-0.689815351277
2013-01-21,-0.691682609937
2013-01-22,-0.694233355729
2013-01-23,-0.696777055263
2013-01-24,-0.697770577795
2013-01-25,-0.698700683996
2013-01-28,-0.699870363005
2013-01-29,-0.703858545653
2013-01-30,-0.708029931037
2013-01-31,-0.712067437498
2013-02-01,-0.716161314032
2013-02-04,-0.719402593216
2013-02-05,-0.721636257349
2013-02-06,-0.725666717551
2013-02-07,-0.730021305672
2013-02-08,-0.734545004011
2013-02-11,-0.738744574431
2013-02-12,-0.743092116293
2013-02-13,-0.745504403094
2013-02-14,-0.750638659783
2013-02-15,-0.756054062211
2013-02-18,-0.760378351417
2013-02-19,-0.765666568868
2013-02-20,-0.771496995956
2013-02-21,-0.776437128207
2013-02-22,-0.780232595669
2013-02-25,-0.784208799676
2013-02-26,-0.785119176351
2013-02-27,-0.785407016035
2013-02-28,-0.786337474548
2013-03-01,-0.7872009936
2013-03-04,-0.787555772746
2013-03-05,-0.789135544035
2013-03-06,-0.790501109047
2013-03-07,-0.791518588861
2013-03-08,-0.791786346706
2013-03-11,-0.793674039518
2013-03-12,-0.794571028301
2013-03-13,-0.794785234577
2013-03-14,-0.794289882563
2013-03-15,-0.793232239073
2013-03-18,-0.792321862398
2013-03-19,-0.790775560839
2013-03-20,-0.788854398297
2013-03-21,-0.787227769385
2013-03-22,-0.78499868532
2013-03-25,-0.782495149464
2013-03-26,-0.780788193198
2013-03-27,-0.778592578864
2013-03-28,-0.776196146146
2013-03-29,-0.773418158498
2013-03-31,-0.770881152911
2013-04-01,-0.767935816609
2013-04-02,-0.764180512825
2013-04-03,-0.760813457916
2013-04-04,-0.757245584624
2013-04-07,-0.754480984868
2013-04-08,-0.752312146318
2013-04-09,-0.751308054397
2013-04-10,-0.751194257313
2013-04-11,-0.751006826821
2013-04-14,-0.751850264035
2013-04-15,-0.750832784221
2013-04-16,-0.750698905299
2013-04-17,-0.749848774139
2013-04-18,-0.751415157536
2013-04-21,-0.751502178835
2013-04-22,-0.750839478168
2013-04-23,-0.750605190053
2013-04-24,-0.750705599245
2013-04-25,-0.752037694527
2013-04-28,-0.753758038685
2013-04-29,-0.754387269622
2013-04-30,-0.755531934412
2013-05-01,-0.756823866017
2013-05-02,-0.757218808839
2013-05-05,-0.755732752796
2013-05-06,-0.754648333521
2013-05-07,-0.752961459094
2013-05-08,-0.751120623905
2013-05-09,-0.748811212487
2013-05-12,-0.745624894124
2013-05-13,-0.745075990541
2013-05-14,-0.742813436746
2013-05-15,-0.741287217026
2013-05-16,-0.738549393054
2013-05-19,-0.736808967058
2013-05-20,-0.735483565722
2013-05-21,-0.734519637478
2013-05-22,-0.732049571352
2013-05-23,-0.729251501866
2013-05-26,-0.725663546735
2013-05-27,-0.72246384048
2013-05-28,-0.717624117421
2013-05-29,-0.710555310297
2013-05-30,-0.703807812587
2013-06-02,-0.698151428099
2013-06-03,-0.690426614253
2013-06-04,-0.682514369916
2013-06-05,-0.674187100918
2013-06-06,-0.666281550526
2013-06-09,-0.658677227711
2013-06-10,-0.650564164989
2013-06-11,-0.643267763697
2013-06-12,-0.634378203223
2013-06-13,-0.628072505959
2013-06-16,-0.623708053075
2013-06-17,-0.614865350224
2013-06-18,-0.605172516214
2013-06-19,-0.593217128407
2013-06-20,-0.578851919991
2013-06-23,-0.566026319187
2013-06-24,-0.55450603788
2013-06-25,-0.545375495344
2013-06-26,-0.54009397184
2013-06-27,-0.534189911344
2013-06-30,-0.527542822827
2013-07-01,-0.520728385657
2013-07-02,-0.512481444012
2013-07-03,-0.5032237165
2013-07-04,-0.495284696378
2013-07-07,-0.487245267064
2013-07-08,-0.47826868529
2013-07-09,-0.469787455531
2013-07-10,-0.461908680924
2013-07-11,-0.452858465743
2013-07-14,-0.441779984881
2013-07-15,-0.438533421003
2013-07-16,-0.433767331351
2013-07-17,-0.433854352651
2013-07-18,-0.436123600392
2013-07-21,-0.435701881786
2013-07-22,-0.435393960263
2013-07-23,-0.435407348155
2013-07-24,-0.431565023071
2013-07-25,-0.4285661352
2013-07-28,-0.424201682317
