Date,pdi
2010-12-29,-0.779979025642
2010-12-30,-0.930217467435
2010-12-31,-1.0514688585
2011-01-03,-0.219950513595
2011-01-04,-0.458855907952
2011-01-05,-0.591432058454
2011-01-06,-0.251694460072
2011-01-07,-0.450731601224
2011-01-10,-0.487172650633
2011-01-11,-0.661705108258
2011-01-12,-0.816602845739
2011-01-13,-0.943561156046
2011-01-14,-0.69988162246
2011-01-17,-0.840321989006
2011-01-18,-0.962929874727
2011-01-19,-1.08141097068
2011-01-20,-1.1779788909
2011-01-21,-1.26146452548
2011-01-24,-1.2434837329
2011-01-25,-1.32091809116
2011-01-26,-1.38596033071
2011-01-27,-1.44602687693
2011-01-28,-1.29735899113
2011-01-31,-1.29165899816
2011-02-01,-1.36003406237
2011-02-02,-1.42366975325
2011-02-03,-1.35550226548
2011-02-04,-1.30857522732
2011-02-07,-1.27963505773
2011-02-08,-1.35207758122
2011-02-09,-1.41540067118
2011-02-10,-1.32607490877
2011-02-11,-1.34373734735
2011-02-14,-1.40841001582
2011-02-15,-1.46340482141
2011-02-16,-1.45969526706
2011-02-17,-1.39088007581
2011-02-18,-1.45371373455
2011-02-21,-1.50684558966
2011-02-22,-1.55038345214
2011-02-23,-1.58900775366
2011-02-24,-1.58938314916
2011-02-25,-1.60855325569
2011-02-28,-1.62624373395
2011-03-01,-1.63235309561
2011-03-02,-1.6344238027
2011-03-03,-1.65009372756
2011-03-04,-1.6668725891
2011-03-07,-1.47885031949
2011-03-08,-1.51223424229
2011-03-09,-1.5419695113
2011-03-10,-1.21858982092
2011-03-11,-1.08949918761
2011-03-14,-1.02906561513
2011-03-15,-0.627585036212
2011-03-16,-0.741119513685
2011-03-17,-0.478746042372
2011-03-18,-0.397406740874
2011-03-21,-0.588731059172
2011-03-22,-0.689132113477
2011-03-23,-0.797155899721
2011-03-24,-0.891091543589
2011-03-25,-0.985511908326
2011-03-27,-0.828602306642
2011-03-28,-0.935677152541
2011-03-29,-1.10580407085
2011-03-30,-1.23920158991
2011-03-31,-1.33786591541
2011-04-03,-1.40806059097
2011-04-04,-1.44775018114
2011-04-05,-1.48540315879
2011-04-06,-1.53381378426
2011-04-07,-1.59653740313
2011-04-10,-1.63202130391
2011-04-11,-1.08556395531
2011-04-12,-0.846348826329
2011-04-13,-0.952182228959
2011-04-14,-1.06965545228
2011-04-17,-1.17146557916
2011-04-18,-1.24885199728
2011-04-19,-1.34244668008
2011-04-20,-1.40441160042
2011-04-21,-1.44534277867
2011-04-24,-1.48308810407
2011-04-25,-0.970692348296
2011-04-26,-1.09135136979
2011-04-27,0.325977852116
2011-04-28,0.0658734563375
2011-05-01,-0.191690121483
2011-05-02,0.76138493683
2011-05-03,1.12306068958
2011-05-04,1.59112483534
2011-05-05,1.15442940066
2011-05-08,1.14691163239
2011-05-09,0.834572887049
2011-05-10,0.813577421391
2011-05-11,1.14334724687
2011-05-12,1.3358546871
2011-05-15,0.940673974855
2011-05-16,0.709697197191
2011-05-17,0.362903043751
2011-05-18,0.106680288653
2011-05-19,0.0817019222592
2011-05-22,0.986322843583
2011-05-23,0.603789084537
