Date,trix
2011-09-13,0.202754982188
2011-09-14,0.235267781425
2011-09-15,0.262559971336
2011-09-18,0.284214800459
2011-09-19,0.316645935994
2011-09-20,0.353706532173
2011-09-21,0.399124177574
2011-09-22,0.454439317347
2011-09-25,0.505398738379
2011-09-26,0.546063039564
2011-09-27,0.565944291887
2011-09-28,0.57328459127
2011-09-29,0.572564968403
2011-10-02,0.569000321411
2011-10-03,0.570459965179
2011-10-04,0.564493726578
2011-10-05,0.54881199457
2011-10-06,0.520576761121
2011-10-09,0.475454783683
2011-10-10,0.418288576054
2011-10-11,0.354485001147
2011-10-12,0.29689130648
2011-10-13,0.239275041936
2011-10-16,0.181942582893
2011-10-17,0.135278272352
2011-10-18,0.0955744446409
2011-10-19,0.0630340636147
2011-10-20,0.0419358259282
2011-10-23,0.0249630396854
2011-10-24,0.00772197982798
2011-10-25,-0.00611214804505
2011-10-26,-0.0177009455917
2011-10-27,-0.0371814617518
2011-10-31,-0.0645765130293
2011-11-01,-0.0937347258517
2011-11-02,-0.111615378555
2011-11-03,-0.122916285945
2011-11-04,-0.129441662996
2011-11-07,-0.128582063519
2011-11-08,-0.122634983918
2011-11-09,-0.115675176531
2011-11-10,-0.104581620251
2011-11-11,-0.0905903017503
2011-11-14,-0.0795623097031
2011-11-15,-0.0666773528597
2011-11-16,-0.0512027695313
2011-11-17,-0.0347440282425
2011-11-18,-0.0198150482036
2011-11-21,-0.00392823675209
2011-11-22,0.0170284977725
2011-11-23,0.0412094938314
2011-11-24,0.0755257888854
2011-11-25,0.116829858449
2011-11-28,0.160212895141
2011-11-29,0.196087711288
2011-11-30,0.221600113772
2011-12-01,0.231443796025
2011-12-02,0.228497619798
2011-12-05,0.216424000729
2011-12-06,0.195652039924
2011-12-07,0.172609389271
2011-12-08,0.150627273551
2011-12-09,0.133877060725
2011-12-12,0.116854399924
2011-12-13,0.10275325478
2011-12-14,0.10079258969
2011-12-15,0.109683025881
2011-12-16,0.120590230036
2011-12-19,0.130382250875
2011-12-20,0.141107752485
2011-12-21,0.146183765997
2011-12-22,0.149700821495
2011-12-23,0.150625218027
2011-12-26,0.150772494546
2011-12-27,0.149779092088
2011-12-28,0.14810550011
2011-12-29,0.148919926932
2011-12-30,0.148326588185
2012-01-02,0.145792233525
2012-01-03,0.143263896038
2012-01-04,0.133288915581
2012-01-05,0.115781722011
2012-01-06,0.0993183031593
2012-01-09,0.085089690558
2012-01-10,0.0715038518164
2012-01-11,0.0506035385452
2012-01-12,0.0273253218073
2012-01-13,-0.000477594011209
2012-01-16,-0.027298571383
2012-01-17,-0.0540093851381
2012-01-18,-0.078741730474
2012-01-19,-0.10266086073
2012-01-20,-0.126764817928
2012-01-23,-0.148118963618
2012-01-24,-0.167560610276
2012-01-25,-0.182768046214
2012-01-26,-0.193490577375
2012-01-27,-0.181642803497
2012-01-30,-0.179040301889
2012-01-31,-0.179943736754
2012-02-01,-0.182596077533
2012-02-02,-0.188144117062
2012-02-03,-0.197196003301
2012-02-06,-0.207699653581
2012-02-07,-0.216011577865
2012-02-08,-0.221512070776
2012-02-09,-0.225460889697
2012-02-10,-0.228019289352
2012-02-13,-0.228096790924
2012-02-14,-0.22659053572
2012-02-15,-0.223229320776
2012-02-16,-0.215771055301
2012-02-17,-0.208026156772
2012-02-20,-0.201133969
2012-02-21,-0.192844987101
2012-02-22,-0.184096370038
2012-02-23,-0.176913255404
2012-02-24,-0.168902958789
2012-02-27,-0.161580945355
2012-02-28,-0.154707889631
2012-02-29,-0.149703232809
2012-03-01,-0.141657764747
2012-03-02,-0.132407911829
2012-03-05,-0.11921158008
2012-03-06,-0.102225838989
2012-03-07,-0.0791094952361
2012-03-08,-0.0520720841815
2012-03-09,-0.0251317908947
2012-03-12,0.00598267183526
2012-03-13,0.0396539532755
2012-03-14,0.0709722854898
2012-03-15,0.10112199048
2012-03-16,0.127384410857
2012-03-19,0.148710694936
2012-03-20,0.169977515895
2012-03-21,0.18779160473
2012-03-22,0.202715823942
2012-03-23,0.21392506222
2012-03-25,0.219522277313
2012-03-26,0.222170894355
2012-03-27,0.222885006374
2012-03-28,0.222003723433
2012-03-29,0.218847622485
2012-04-01,0.214716609863
2012-04-02,0.210921248147
2012-04-03,0.206043796281
2012-04-04,0.199712835212
2012-04-05,0.191233039944
