Date,kdjk_9
2017-09-13,60.6374281207
2017-09-14,60.6098519264
2017-09-17,56.2771380588
2017-09-18,66.3316513612
2017-09-19,71.956077795
2017-09-20,74.5757519147
2017-09-21,78.0477824075
2017-09-24,65.4847697365
2017-09-25,70.0581441465
2017-09-26,67.8418753231
2017-09-27,76.4982751883
2017-09-28,77.4084686993
2017-10-01,70.7598746553
2017-10-02,61.9742447951
2017-10-03,51.1005744737
2017-10-04,40.7005488199
2017-10-05,41.1011370882
2017-10-08,42.6963878788
2017-10-09,58.2817930763
2017-10-10,67.11963593
2017-10-11,69.3519466358
2017-10-12,70.4949861201
2017-10-15,60.0144088927
2017-10-16,64.9109865991
2017-10-17,60.3306733333
2017-10-18,64.5574223678
2017-10-19,62.0409062505
2017-10-22,65.5535252094
2017-10-23,70.0155191712
2017-10-24,75.0315061838
2017-10-25,75.5375587653
2017-10-26,81.4622686141
2017-10-30,74.2215989895
2017-10-31,80.5573311391
2017-11-01,80.2770972198
2017-11-02,77.5278149655
2017-11-03,65.8109636377
2017-11-06,66.0387762178
2017-11-07,50.0923870154
2017-11-08,45.9499162167
2017-11-09,36.8261708788
2017-11-10,28.6777647129
2017-11-13,33.0162170396
2017-11-14,35.7321517477
2017-11-15,50.2411875849
2017-11-16,33.4941250566
2017-11-17,22.3294167044
2017-11-20,22.5415708913
2017-11-21,22.4642843562
2017-11-22,25.7236643183
2017-11-23,17.9419023383
2017-11-24,12.594847951
2017-11-27,15.1756658298
2017-11-28,21.7721222082
2017-11-29,18.6698727925
2017-11-30,29.7203773964
2017-12-01,47.4281560237
2017-12-04,53.8279363699
2017-12-05,52.2973551514
2017-12-06,50.3760667715
2017-12-07,43.2894171313
2017-12-08,53.8451689021
2017-12-11,61.0556469746
2017-12-12,65.83841456
2017-12-13,68.967081879
2017-12-14,69.772352481
2017-12-15,78.7824209719
2017-12-18,71.1894001553
2017-12-19,64.9911157881
2017-12-20,55.3655057635
2017-12-21,51.9960514614
2017-12-22,53.6735581171
2017-12-25,66.6776101733
2017-12-26,74.3945972584
2017-12-27,70.4742154914
2017-12-28,70.6306090697
2017-12-29,69.8124395895
2018-01-01,67.7994880282
2018-01-02,67.6643570167
2018-01-03,50.9795923088
2018-01-04,38.0733513943
2018-01-05,28.7824086308
2018-01-08,21.0186138496
2018-01-09,20.207410993
2018-01-10,22.7450647949
2018-01-11,17.3639537305
2018-01-12,16.4821740599
2018-01-15,20.3381730525
2018-01-16,29.4542404754
2018-01-17,39.6018843958
2018-01-18,46.1527558354
2018-01-19,43.1935253127
2018-01-22,36.7648352128
2018-01-23,37.8867253784
2018-01-24,57.1511502523
2018-01-25,44.8416979974
2018-01-26,37.1495353116
2018-01-29,33.1925208275
2018-01-30,31.2971561301
2018-01-31,37.4314659833
2018-02-01,43.0062958027
2018-02-02,40.7245628116
2018-02-05,52.3916440249
2018-02-06,65.0659319406
2018-02-07,66.9202504115
2018-02-08,72.8617081596
2018-02-09,77.2448040144
2018-02-12,81.4293399192
2018-02-13,84.5373681653
2018-02-14,86.646706982
2018-02-15,64.8395360323
2018-02-16,53.2349854826
2018-02-19,46.0163061112
2018-02-20,42.613114054
2018-02-21,46.4415295879
2018-02-22,54.6149257321
2018-02-23,54.1815035537
2018-02-26,50.3133459733
2018-02-27,46.5472811539
2018-02-28,50.6502169562
2018-03-01,49.8701910258
2018-03-02,52.7961644612
2018-03-05,54.4817372087
2018-03-06,51.4281917783
2018-03-07,35.2891590197
2018-03-08,42.9661482741
2018-03-09,60.339819927
2018-03-12,66.6396475161
2018-03-13,73.0582330509
2018-03-14,77.30799006
2018-03-15,71.6383915321
2018-03-16,75.5671969892
2018-03-19,77.4546040667
2018-03-20,78.1483577041
2018-03-21,84.0743760077
2018-03-22,72.2563295155
2018-03-23,81.2092344262
2018-03-25,87.3464007005
2018-03-26,82.3874790095
2018-03-27,79.4075927875
2018-03-28,75.8357972172
2018-03-29,66.4973126318
2018-04-01,59.61115426
2018-04-02,58.2788584543
2018-04-03,62.4934878966
2018-04-04,58.1553808199
2018-04-05,57.4171185664
2018-04-08,62.1933161785
2018-04-09,71.5588291431
2018-04-10,74.493325709
2018-04-11,68.1887871876
2018-04-12,73.0403124024
2018-04-15,79.5440824079
2018-04-16,81.8641965315
2018-04-17,79.4728861832
2018-04-18,60.5392790479
2018-04-19,50.341452518
2018-04-22,54.0470794564
2018-04-23,61.0384664515
2018-04-24,64.8693329864
2018-04-25,69.4725136849
2018-04-26,71.0806511551
2018-04-29,68.6428234646
2018-04-30,77.4165585687
2018-05-01,76.2934007798
2018-05-02,81.1180376169
2018-05-03,78.0648440691
2018-05-06,75.7143669849
2018-05-07,73.5867097729
2018-05-08,73.788989311
2018-05-09,80.4212113595
2018-05-10,72.2372653547
2018-05-13,76.2245549695
2018-05-14,71.5879918484
2018-05-15,73.4521518155
2018-05-16,76.9510071933
2018-05-17,74.0531853448
2018-05-20,78.6198783283
2018-05-21,72.2541647208
2018-05-22,63.5529040507
2018-05-23,52.0372977647
2018-05-24,44.3734964164
2018-05-27,34.8560829571
2018-05-28,50.2502710858
2018-05-29,58.4348803421
2018-05-30,63.4894380099
2018-05-31,66.8390506965
2018-06-03,76.9701172313
2018-06-04,74.8898513635
2018-06-05,77.53241823
2018-06-06,74.6535785046
2018-06-07,77.9655697493
2018-06-10,55.8203300816
2018-06-11,41.926366348
2018-06-12,33.4246467848
2018-06-13,28.2232058585
2018-06-14,35.2121323298
2018-06-17,30.6298849798
2018-06-18,29.7228197362
2018-06-19,30.5059554905
2018-06-20,44.8712335634
2018-06-21,53.4538027385
2018-06-24,63.9009757048
2018-06-25,67.7468493003
2018-06-26,64.9819788032
2018-06-27,74.1974521326
2018-06-28,80.1091583353
2018-07-01,80.0601399797
2018-07-02,85.7312400159
2018-07-03,86.511789313
2018-07-04,87.4877445995
2018-07-05,88.529443222
2018-07-08,76.0895212878
2018-07-09,63.3601246069
2018-07-10,43.0325902759
2018-07-11,44.1302763222
2018-07-12,45.9667740323
2018-07-15,39.6742950801
2018-07-16,37.0643235212
2018-07-17,30.4972531448
2018-07-18,34.7105870639
2018-07-19,39.5777556047
2018-07-22,28.8954286701
2018-07-23,28.9533088031
2018-07-24,27.3619073613
2018-07-25,20.8958718758
2018-07-26,25.3182132264
2018-07-29,23.2588993154
2018-07-30,24.4501259387
2018-07-31,33.7762151339
2018-08-01,42.2350763525
2018-08-02,50.9125780601
2018-08-05,44.0564530062
2018-08-06,49.2079251926
2018-08-07,55.8074432889
2018-08-08,58.2908207785
2018-08-09,59.3039895006
2018-08-12,65.7286122623
2018-08-13,72.5019431284
2018-08-14,72.9797167704
2018-08-15,78.4373580287
2018-08-16,79.3909634998
2018-08-19,79.5574959584
2018-08-20,82.5163380581
2018-08-21,84.0720734733
2018-08-22,81.7416221037
2018-08-23,87.4614477028
2018-08-26,90.0197709873
2018-08-27,85.5466345461
2018-08-28,87.5876383805
2018-08-29,80.3919809206
2018-08-30,79.7790717345
2018-09-02,59.7448508849
2018-09-03,63.9774301655
2018-09-04,65.8342943099
2018-09-06,62.6277592951
