Date,cr
2013-07-21,151.872978035
2013-07-22,141.44570174
2013-07-23,119.29245283
2013-07-24,127.340764331
2013-07-25,104.158199156
2013-07-28,98.5586138158
2013-07-29,109.788946374
2013-07-30,129.866377754
2013-07-31,137.971982559
2013-08-01,162.5
2013-08-04,131.788966256
2013-08-05,129.110873058
2013-08-06,118.880332266
2013-08-07,104.698480144
2013-08-08,93.1733047932
2013-08-11,92.2911547912
2013-08-12,101.398156975
2013-08-13,105.280025639
2013-08-14,116.941906279
2013-08-15,123.235916984
2013-08-18,144.945991042
2013-08-19,149.137854016
2013-08-20,170.511436144
2013-08-21,175.164425248
2013-08-22,156.718777446
2013-08-25,139.753198577
2013-08-26,139.215830513
2013-08-27,130.062444246
2013-08-28,127.278911565
2013-08-29,125.535364453
2013-09-01,141.127997298
2013-09-02,131.430955897
2013-09-03,118.169872178
2013-09-04,108.885635452
2013-09-05,98.7375589314
2013-09-08,108.970858363
2013-09-09,102.846639646
2013-09-10,103.709268476
2013-09-11,102.058741519
2013-09-12,102.932482522
2013-09-15,104.822527212
2013-09-16,108.475472061
2013-09-17,97.6492110679
2013-09-18,84.6806407775
2013-09-19,82.4260258297
2013-09-22,99.4508400114
2013-09-23,83.1082840457
2013-09-24,84.0986269009
2013-09-25,87.9998483872
2013-09-26,86.0743660691
2013-09-29,93.5523015937
2013-09-30,93.9529532089
2013-10-01,89.9842372087
2013-10-02,92.219348617
2013-10-03,97.856293994
2013-10-06,94.2220816769
2013-10-07,83.3698630137
2013-10-08,86.5606590354
2013-10-09,87.9518656897
2013-10-10,86.0180286106
2013-10-13,95.5155049033
2013-10-14,78.519290928
2013-10-15,88.5933878248
2013-10-16,81.6649794557
2013-10-17,80.8820037987
2013-10-20,84.1031539439
2013-10-21,92.033662364
2013-10-22,94.4187259568
2013-10-23,107.635347538
2013-10-24,128.930202218
2013-10-28,115.933938125
2013-10-29,74.5632690263
2013-10-30,94.0548499908
2013-10-31,98.2844071674
2013-11-01,105.68051849
2013-11-04,96.9775395138
2013-11-05,111.801423973
2013-11-06,137.751971954
2013-11-07,142.415575844
2013-11-08,182.606522554
2013-11-11,168.981105831
2013-11-12,183.486571498
2013-11-13,166.794773251
2013-11-14,162.915360502
2013-11-15,162.957524908
2013-11-18,159.046565423
2013-11-19,139.029249298
2013-11-20,143.304495016
2013-11-21,164.547824343
2013-11-22,175.861713106
2013-11-25,171.645850121
2013-11-26,176.454350271
2013-11-27,175.925925926
2013-11-28,184.258876961
2013-11-29,166.477272727
2013-12-02,179.23529999
2013-12-03,200.853592653
2013-12-04,219.31222956
2013-12-05,214.190298916
2013-12-06,175.249595892
2013-12-09,136.611345058
2013-12-10,129.455445545
