Date,kdjd_9
2011-09-26,0.841964192257
2011-09-27,0.60648602414
2011-09-28,0.364359090041
2011-09-29,0.0797571680064
2011-10-02,-0.126167810187
2011-10-03,-0.145301546597
2011-10-04,-0.196146602674
2011-10-05,-0.303836026518
2011-10-06,-0.434095730238
2011-10-09,-0.693423017993
2011-10-10,-1.04238735448
2011-10-11,-1.42454717135
2011-10-12,-1.63936902773
2011-10-13,-1.84153824351
2011-10-16,-2.05387658684
2011-10-17,-2.02550212667
2011-10-18,-1.77812040745
2011-10-19,-1.50289828722
2011-10-20,-1.02209070683
2011-10-23,-0.67226749683
2011-10-24,-0.578882775839
2011-10-25,-0.503610818256
2011-10-26,-0.437017590248
2011-10-27,-0.572521937846
2011-10-31,-0.823480006299
2011-11-01,-1.07185446397
2011-11-02,-1.01685215145
2011-11-03,-0.857562497705
2011-11-04,-0.634761096988
2011-11-07,-0.298047234271
2011-11-08,0.119002074705
2011-11-09,0.452248707117
2011-11-10,0.707688734141
2011-11-11,0.887763784511
2011-11-14,0.780043642273
2011-11-15,0.741035253213
2011-11-16,0.796758335201
2011-11-17,0.86619505654
2011-11-18,0.867173683796
2011-11-21,0.805496114718
2011-11-22,0.902589777857
2011-11-23,0.888445898247
2011-11-24,0.961189500161
2011-11-25,1.03869889998
2011-11-28,1.1190137009
2011-11-29,1.07967028432
2011-11-30,0.929695159737
2011-12-01,0.534127830431
2011-12-02,0.093983001004
2011-12-05,-0.334053862349
2011-12-06,-0.778876799672
2011-12-07,-1.13078106541
2011-12-08,-1.34122924136
2011-12-09,-1.25345047338
2011-12-12,-1.16596705223
2011-12-13,-1.00714409431
2011-12-14,-0.642102341466
2011-12-15,-0.134276962041
2011-12-16,0.269968105425
2011-12-19,0.539215474149
2011-12-20,0.807422815542
2011-12-21,0.84788222269
2011-12-22,0.882348005226
2011-12-23,0.72278979535
2011-12-26,0.585978219816
2011-12-27,0.467959629297
2011-12-28,0.400818269034
2011-12-29,0.528521952635
2011-12-30,0.592276495086
2012-01-02,0.58613951926
2012-01-03,0.642107584271
2012-01-04,0.430117266727
2012-01-05,-0.0254730159624
2012-01-06,-0.312477687558
2012-01-09,-0.450362632819
2012-01-10,-0.473562362808
2012-01-11,-0.728425126629
2012-01-12,-0.950223384718
2012-01-13,-1.21024784678
2012-01-16,-1.36968535202
2012-01-17,-1.54272619008
2012-01-18,-1.701137128
2012-01-19,-1.86563232304
2012-01-20,-2.10180023453
2012-01-23,-2.18820394663
2012-01-24,-2.27920827481
2012-01-25,-2.25199531604
2012-01-26,-1.99614865176
2012-01-27,-0.587888947471
2012-01-30,-0.159825088841
2012-01-31,-0.0294925496327
2012-02-01,-0.0713812559115
2012-02-02,-0.293605732071
2012-02-03,-0.677335683542
2012-02-06,-1.07885661998
2012-02-07,-1.32397577365
2012-02-08,-1.4357646393
2012-02-09,-1.52256089259
2012-02-10,-1.62343953861
2012-02-13,-1.67085219114
2012-02-14,-1.70467104712
2012-02-15,-1.71153556064
2012-02-16,-1.40800743306
2012-02-17,-1.25752078282
2012-02-20,-1.32638770419
2012-02-21,-1.31356842383
2012-02-22,-1.32449092867
2012-02-23,-1.35021993373
2012-02-24,-1.2627979472
2012-02-27,-1.228905621
2012-02-28,-1.23319487623
2012-02-29,-1.27546026609
2012-03-01,-1.0121443168
2012-03-02,-0.712148753919
2012-03-05,-0.352287308671
2012-03-06,-0.0533711275568
2012-03-07,0.28778565991
2012-03-08,0.61695419442
2012-03-09,0.862339427169
2012-03-12,1.02659439066
2012-03-13,1.14730625568
2012-03-14,1.19161666882
2012-03-15,1.26310512315
2012-03-16,1.31460066244
2012-03-19,1.34002751577
2012-03-20,1.41406003414
2012-03-21,1.43562544937
2012-03-22,1.45195015004
2012-03-23,1.42700365638
2012-03-25,1.27085135157
2012-03-26,1.17623017125
2012-03-27,1.17334496867
2012-03-28,1.17152749065
2012-03-29,1.13064695999
2012-04-01,1.15184110016
2012-04-02,1.30678858853
2012-04-03,1.35958646868
2012-04-04,1.33913201558
2012-04-05,1.14849398829
2012-04-08,0.886235835874
2012-04-09,0.624096542402
2012-04-10,0.591861885268
2012-04-11,0.696612618496
2012-04-12,0.725711083406
2012-04-15,0.79599147741
2012-04-16,0.969067804481
2012-04-17,1.12482777857
2012-04-18,1.28565305272
2012-04-19,1.44390169097
2012-04-22,1.50003188684
2012-04-23,1.56922029701
2012-04-24,1.63248220203
2012-04-25,1.67045166638
2012-04-26,1.72768240787
2012-04-29,1.75814404553
2012-04-30,1.84467728769
2012-05-01,1.89954509676
2012-05-02,1.92068803873
2012-05-03,1.80096399182
2012-05-06,1.78763326948
2012-05-07,1.69871704445
2012-05-08,1.55000293616
2012-05-09,1.57920652701
2012-05-10,1.54387487291
2012-05-13,1.49834229636
2012-05-14,1.56850871778
2012-05-15,1.68940147648
2012-05-16,1.81279352197
2012-05-17,1.8819082055
2012-05-20,1.87573668921
2012-05-21,1.81898103107
2012-05-22,1.82892439665
2012-05-23,1.60792661715
2012-05-24,1.23561051076
2012-05-27,0.66868896919
2012-05-28,0.0747111458354
2012-05-29,-0.417989911736
2012-05-30,-0.703680334508
2012-05-31,-0.816913329862
2012-06-03,-0.777688690844
2012-06-04,-0.41454584488
2012-06-05,-0.161811998302
2012-06-06,0.0826115784774
2012-06-07,0.282551460459
2012-06-10,0.293720568318
2012-06-11,0.558402843648
2012-06-12,0.898446765303
2012-06-13,1.21332530903
2012-06-14,1.36371729014
2012-06-17,1.33758946368
2012-06-18,1.34338887054
2012-06-19,1.0719126093
2012-06-20,0.658595494555
2012-06-21,0.578532392265
2012-06-24,0.682329749802
2012-06-25,0.801906572322
2012-06-26,1.01441995822
2012-06-27,1.15932660363
2012-06-28,1.27591149483
2012-07-01,0.988305338476
2012-07-02,0.43935164033
2012-07-03,-0.0298807931912
2012-07-04,-0.310100599088
2012-07-05,-0.518250461638
2012-07-08,-0.620802830227
2012-07-09,-0.643492670198
2012-07-10,-0.580050010496
2012-07-11,-0.322332122362
2012-07-12,0.00636831860624
2012-07-15,0.305186429337
2012-07-16,0.493700769834
2012-07-17,0.435910866066
2012-07-18,0.217100931183
2012-07-19,-0.0514581947076
2012-07-22,-0.178401293468
2012-07-23,-0.07381429027
2012-07-24,0.253909261902
2012-07-25,0.491234122551
2012-07-26,0.511248669383
2012-07-29,0.442029313673
2012-07-30,0.534890468045
2012-07-31,0.809091630991
2012-08-01,0.958869143055
2012-08-02,1.11194984571
2012-08-05,0.99389711265
2012-08-06,0.786372966627
2012-08-07,0.545420978452
2012-08-08,0.244723151089
2012-08-09,-0.162802031813
2012-08-12,-0.490592575148
2012-08-13,-0.652265790365
2012-08-14,-0.640685224723
2012-08-15,-0.438789365293
2012-08-16,-0.321799068767
2012-08-19,-0.26592401261
2012-08-20,-0.200589587583
2012-08-21,-0.205460624115
2012-08-22,-0.15409254474
2012-08-23,0.0508225988819
2012-08-26,0.307049646158
2012-08-27,0.475684122318
2012-08-28,0.683289261888
2012-08-29,0.925383529819
2012-08-30,1.1372025371
2012-09-02,1.10435244599
2012-09-03,0.92778422186
2012-09-04,0.817840743762
2012-09-05,0.742879713301
2012-09-06,0.513866010908
2012-09-09,0.34972917127
2012-09-10,0.167742890593
2012-09-11,-0.0658274607998
2012-09-12,-0.0961255529663
2012-09-13,-0.108895154872
2012-09-16,-0.233529150159
2012-09-17,-0.0906038234586
2012-09-18,0.0858916603128
2012-09-19,0.284666368772
2012-09-20,0.408716299629
2012-09-23,0.497850620836
2012-09-24,0.642663112512
2012-09-25,0.834409316257
2012-09-26,1.10586903044
2012-09-27,1.24537891291
2012-09-30,1.21676643766
2012-10-01,1.12515543208
2012-10-02,1.06057668691
2012-10-03,0.878494037617
2012-10-04,0.627931045862
2012-10-07,-0.00484449543003
2012-10-08,-0.105142373615
2012-10-09,0.0260241791909
2012-10-10,0.35948072598
2012-10-11,0.724601183987
2012-10-14,1.09487660769
2012-10-15,1.32242776729
2012-10-16,1.42717891828
2012-10-17,1.342363316
2012-10-18,1.1336918805
2012-10-21,0.893159123083
2012-10-22,0.642876027375
2012-10-23,0.458258647069
2012-10-24,0.300486173045
2012-10-25,0.237353567029
2012-10-29,0.176502240211
2012-10-30,0.223359326019
2012-10-31,0.279569390496
2012-11-01,0.314405407197
2012-11-02,0.363922617808
2012-11-05,0.397016965373
2012-11-06,0.515878088804
2012-11-07,0.557471978075
2012-11-08,0.62804291509
2012-11-09,0.582167974608
2012-11-12,0.579273744756
2012-11-13,0.629099905672
2012-11-14,0.751780662522
2012-11-15,0.946302785498
2012-11-16,1.10736501033
2012-11-19,1.23573918612
2012-11-20,1.27713842697
2012-11-21,1.29334846942
2012-11-22,1.41466092071
2012-11-23,1.51122972666
2012-11-26,1.37739802607
2012-11-27,1.13636276449
2012-11-28,0.87783977477
2012-11-29,0.711903588307
2012-11-30,0.64638838818
2012-12-03,0.788989962132
2012-12-04,0.892989158672
2012-12-05,0.962046325279
2012-12-06,0.764932575121
2012-12-07,0.367757382371
2012-12-10,-0.0943417099614
2012-12-11,-0.476755123777
2012-12-12,-0.785763690578
2012-12-13,-1.06682563735
2012-12-14,-1.14223690035
2012-12-17,-1.09556055702
2012-12-18,-0.7943046231
2012-12-19,-0.501049040474
2012-12-20,-0.408978108574
2012-12-21,-0.415500188741
2012-12-24,-0.601940643891
2012-12-25,-0.651865740209
2012-12-26,-0.585289007618
2012-12-27,-0.653838737591
2012-12-28,-0.822000132949
2012-12-31,-0.950114569294
2013-01-01,-0.983779148539
2013-01-02,-1.02201245506
2013-01-03,-1.05802816187
2013-01-04,-1.04402833931
2013-01-07,-1.11038395249
2013-01-08,-1.09218975545
2013-01-09,-0.85092807277
2013-01-10,-0.438062454169
2013-01-11,-0.256038389894
2013-01-14,-0.143793321488
2013-01-15,-0.023516698173
2013-01-16,-0.329769862051
2013-01-17,-0.238921583938
2013-01-18,-0.036942239873
2013-01-21,0.0224598393349
2013-01-22,0.165490053972
2013-01-23,0.345248315891
2013-01-24,0.400120374017
2013-01-25,0.246734235686
2013-01-28,0.141039107506
2013-01-29,-0.111195742485
2013-01-30,-0.466705064289
2013-01-31,-0.757750143355
2013-02-01,-0.970063570446
2013-02-04,-1.15619418373
2013-02-05,-1.21120608391
2013-02-06,-1.29663153256
2013-02-07,-1.32836794948
2013-02-08,-1.27132182485
2013-02-11,-1.10503005637
2013-02-12,-0.895314821381
2013-02-13,-0.711613171743
2013-02-14,-0.614333195185
2013-02-15,-0.657792035892
2013-02-18,-0.628441204891
2013-02-19,-0.639079140001
2013-02-20,-0.619412166186
2013-02-21,-0.513947235461
2013-02-22,-0.194953132299
2013-02-25,0.140318634629
2013-02-26,0.532460759221
2013-02-27,0.856079275989
2013-02-28,1.01855900626
2013-03-01,1.13196515332
2013-03-04,1.25278730539
2013-03-05,1.17157697121
2013-03-06,0.87070516651
2013-03-07,0.63806874488
2013-03-08,0.320516689342
2013-03-11,-0.0750160884314
2013-03-12,-0.271110873473
2013-03-13,-0.25993963172
2013-03-14,-0.0800079344827
2013-03-15,0.249329784487
2013-03-18,0.42469028815
2013-03-19,0.545586177154
2013-03-20,0.627169984016
2013-03-21,0.697271278589
2013-03-22,0.871578034409
2013-03-25,1.04159281745
2013-03-26,1.17426886449
2013-03-27,1.3023192947
2013-03-28,1.36361147111
2013-03-29,1.48391371024
2013-03-31,1.60649768781
2013-04-01,1.64993009853
2013-04-02,1.68561603984
2013-04-03,1.75712712601
2013-04-04,1.70258476449
2013-04-07,1.28864191669
2013-04-08,0.843661672052
2013-04-09,0.369474572182
2013-04-10,-0.0741482797736
2013-04-11,-0.439306829406
2013-04-14,-0.773826114795
2013-04-15,-0.769557260653
2013-04-16,-0.697219318825
2013-04-17,-0.488649475802
2013-04-18,-0.396402950579
2013-04-21,-0.133691925001
2013-04-22,0.256142320675
2013-04-23,0.653510359804
2013-04-24,0.922103610296
2013-04-25,0.948465233515
2013-04-28,0.792051867197
2013-04-29,0.661287733383
2013-04-30,0.491347404638
2013-05-01,0.325977940167
2013-05-02,0.261620796469
2013-05-05,0.226056953438
2013-05-06,0.315074174291
2013-05-07,0.447624250126
2013-05-08,0.485563549543
2013-05-09,0.477591010632
2013-05-12,0.524422996589
2013-05-13,0.462482094864
2013-05-14,0.49929253282
2013-05-15,0.600127864242
2013-05-16,0.681544085136
2013-05-19,0.846700874868
2013-05-20,1.02867227616
2013-05-21,1.16187864065
2013-05-22,1.31089920207
2013-05-23,1.4038500647
2013-05-26,1.50801785414
2013-05-27,1.54361861547
2013-05-28,1.52472233518
2013-05-29,1.62476244393
2013-05-30,1.60704530325
2013-06-02,1.44359224085
2013-06-03,1.39895159728
2013-06-04,1.40279722504
2013-06-05,1.43332609902
2013-06-06,1.45895630861
2013-06-09,1.37892986243
2013-06-10,1.17900055451
2013-06-11,0.947995453367
2013-06-12,0.951520894
2013-06-13,0.74292107488
2013-06-16,0.283673082732
2013-06-17,0.236234825818
2013-06-18,0.452338572097
2013-06-19,0.614136580839
2013-06-20,0.851444300853
2013-06-23,1.0317183935
2013-06-24,1.11844427164
2013-06-25,1.09645230519
2013-06-26,0.938967209566
2013-06-27,0.639302634539
2013-06-30,0.234893137673
2013-07-01,0.0100134260893
2013-07-02,0.0522730252391
2013-07-03,0.321648758605
2013-07-04,0.547137867412
2013-07-07,0.737972334293
2013-07-08,0.984646361464
2013-07-09,1.15929606603
2013-07-10,1.39537843887
2013-07-11,1.44518930457
2013-07-14,1.45530339209
2013-07-15,1.08559774298
2013-07-16,0.888730524859
2013-07-17,0.551024311696
2013-07-18,0.178072804443
2013-07-21,0.0436060042294
2013-07-22,-0.104951589324
2013-07-23,-0.422910389181
2013-07-24,-0.46788098971
2013-07-25,-0.363524440354
2013-07-28,-0.0693489377553
2013-07-29,0.302227418718
2013-07-30,0.606736492975
2013-07-31,0.809465752486
2013-08-01,1.0530260463
2013-08-04,1.18532927748
2013-08-05,1.34996904174
2013-08-06,1.44129871254
2013-08-07,1.56729561031
2013-08-08,1.41520530926
2013-08-11,1.05222293171
2013-08-12,0.803188313964
2013-08-13,0.880502733492
2013-08-14,0.938338051622
2013-08-15,1.01481935204
2013-08-18,1.13599071591
2013-08-19,1.35219095456
2013-08-20,1.48281695213
2013-08-21,1.65729936767
2013-08-22,1.77564602043
2013-08-25,1.47950939107
2013-08-26,1.1384850776
2013-08-27,0.732855613177
2013-08-28,0.198569119734
2013-08-29,-0.262982852212
2013-09-01,-0.51331185223
2013-09-02,-0.672556004142
2013-09-03,-0.86332652559
2013-09-04,-0.996441073712
2013-09-05,-1.15126114441
2013-09-08,-1.34968368115
2013-09-09,-1.58555324235
2013-09-10,-1.78296050454
2013-09-11,-1.97746138635
2013-09-12,-2.1463071733
2013-09-15,-2.24162723096
2013-09-16,-2.2783228064
2013-09-17,-2.35996863357
2013-09-18,-2.4580787186
