Date,macds
2014-12-17,-0.007451780165854721
2014-12-18,-0.007447013612159613
2014-12-19,-0.007464680515810537
2014-12-22,-0.007483765496886788
2014-12-23,-0.007496514868231599
2014-12-24,-0.007543714283826425
2014-12-25,-0.007577921018683385
2014-12-26,-0.007601049319071226
2014-12-29,-0.0075683199107252075
2014-12-30,-0.00743381634073681
2014-12-31,-0.007185473161215294
2015-01-01,-0.006873172209263384
2015-01-02,-0.0065098908864107095
2015-01-05,-0.006092617489578498
2015-01-06,-0.0056357699623604054
2015-01-07,-0.005098915226726436
2015-01-08,-0.004560902112467944
2015-01-09,-0.003955540497682353
2015-01-12,-0.003104562789443648
2015-01-13,-0.0021118198363056346
2015-01-14,-0.0010505340358481032
2015-01-15,-6.514739518955345e-05
2015-01-16,0.0009862403525124545
2015-01-19,0.002044240398533075
2015-01-20,0.002965725665250267
2015-01-21,0.0038951164565071703
2015-01-22,0.004946038677035871
2015-01-23,0.005895966922181206
2015-01-26,0.0065288475096834
2015-01-27,0.0070348968564468844
2015-01-28,0.007309840509682963
2015-01-29,0.007513167957211566
2015-01-30,0.007534696758996778
2015-02-02,0.007518458069546666
2015-02-03,0.007370764044935518
2015-02-04,0.006877944051895493
2015-02-05,0.006343773117476743
2015-02-06,0.0056982623528471586
2015-02-09,0.005028498669529643
2015-02-10,0.004389694560930277
2015-02-11,0.0039003051144034704
2015-02-12,0.0034388944353425694
2015-02-13,0.0029466910776177165
2015-02-16,0.0024041606532659836
2015-02-17,0.0018603381395340553
2015-02-18,0.0013452865775896005
2015-02-19,0.0009449379469014348
2015-02-20,0.0006538232459098646
2015-02-23,0.0005994313837638083
2015-02-24,0.0006518050193456291
2015-02-25,0.0007380364628760363
2015-02-26,0.0008587352283934337
2015-02-27,0.0009271643795772207
2015-03-02,0.0009314130662628839
2015-03-03,0.000865535802869883
2015-03-04,0.0008147331947100385
2015-03-05,0.0007071288930620594
2015-03-06,0.0005636916668228768
2015-03-09,0.0004283440366499723
2015-03-10,0.0002510734215780744
2015-03-11,3.408617944713938e-05
2015-03-12,-0.0001913442582431654
2015-03-13,-0.0002640536348592899
2015-03-16,-0.0002667808779314381
2015-03-17,-0.00022068169549204844
2015-03-18,-0.00017186646173627705
2015-03-19,-9.733491983836246e-05
2015-03-20,-7.016726581444677e-05
2015-03-23,3.152401683145477e-05
2015-03-24,0.00028285307578135055
2015-03-25,0.0005743621166160321
